company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,source_file
City of Ormond Beach WRF Laboratory,,TNI02895,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02900,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02906,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02910,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02914,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02918,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02923,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02929,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02935,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02940,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02946,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02951,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02957,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02963,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02966,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02977,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02987,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI02994,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03001,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03007,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03016,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03027,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03035,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03042,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03049,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03057,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03067,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03075,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03087,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03095,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03104,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03112,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Ormond Beach WRF Laboratory,,TNI03120,,Ormond Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Panama City Area Environmental Laboratory,,TNI00345,,Panama City,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Pharr Water Laboratory,,TNI00152,,Pharr,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Phoenix Water Quality Laboratory,,TNI00207,,Phoenix,Arizona,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Phoenix Water Services Laboratory,,TNI02723,,Phoenix,Arizona,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Plantation Utilities Department Laboratory,,TNI00347,,Plantation,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Pompano Beach Utilities Laboratory,,TNI00348,,Pompano Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Port Arthur Water Purification Plant Laboratory,,TNI00121,,Port Arthur,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Port Orange Central Lab,,TNI00349,,Port Orange,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Port St. Lucie Utility Systems Department,,TNI00350,,Port St. Lucie,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Portland Water Pollution Control Laboratory,,TNI02276,,Portland,Oregon,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Punta Gorda Water Treatment Plant,,TNI00351,,Punta Gorda,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Round Rock Environmental Services Laboratory,,TNI00108,,Round Rock,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
CITY OF RUTLAND WATER LABORATORY,,TNI01030,,RUTLAND,Vermont,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of San Angelo Water Quality Laboratory,,TNI00114,,San Angelo,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Sarasota Wastewater Treatment Plant Laboratory,,TNI00352,,Sarasota,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Sherman Utilities Laboratory,,TNI00072,,Sherman,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of St. Augustine Water Pollution Control Laboratory,,TNI00353,,St. Augustine,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Sunrise Utilities Laboratory,,TNI00354,,Sunrise,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Tallahassee Water Quality Laboratory,,TNI00355,,Tallahassee,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Tampa Water Quality Laboratory,,TNI00357,,Tampa,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Tavares Wastewater Utilities Laboratory,,TNI00358,,Tavares,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Texarkana Water Utilities Laboratory,,TNI00123,,Texarkana,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of The Dalles Water Quality Lab,,TNI00208,,The Dalles,Oregon,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Titusville - Laboratory Services,,TNI00359,,Titusville,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Waco Regional Water Quality Laboratory,,TNI00170,,Waco,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of West Palm Beach East Central Wastewater Plant,,TNI00361,,West Palm Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of West Palm Beach Public Utilities Water Laboratory,,TNI00362,,West Palm Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Wichita Falls Cypress Environmental Laboratory,,TNI00158,,Wichita Falls,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Winter Park Central Utilities Laboratory,,TNI00364,,Winter Park,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
City of Woodburn,,TNI02229,,Woodburn,Oregon,,,env_labs,,,,,,,,,env_labs_standardized.csv
"CITY OF YONKERS, BUREAU OF WATER'S LABORATORY",,TNI01463,,YONKERS,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clackamas River Water Drinking Water Quality Laboratory,,TNI00210,,Clackamas,Oregon,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clackamas Water Environment Services-Water Quality Laboratory,,TNI00209,,Oregon City,Oregon,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI02953,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI02959,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI02967,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI02973,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI02983,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI02990,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI02997,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03004,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03013,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03024,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03032,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03040,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03047,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03055,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03065,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03072,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03084,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03092,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03101,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03109,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Clay County Utility Authority Environmental Laboratory,,TNI03117,,Middleburg,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Clean Air Engineering, Inc.",,TNI00173,,Palatine,Illinois,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Clean Harbors Aragonite, LLC",,TNI01971,,Dugway,Utah,,,env_labs,,,,,,,,,env_labs_standardized.csv
CLEAN HARBORS EAST CORPORATE LABORATORY,,TNI02789,,BALTIMORE,Maryland,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Clean Harbors Environmental Services, Inc.",,TNI01972,,Kimball,Nebraska,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Clean Harbors Grassy Mountain, LLC",,TNI01973,,Clive,Utah,,,env_labs,,,,,,,,,env_labs_standardized.csv
Cloquet Water Laboratory c/o Cloquet City Hall,,TNI01155,,Duluth,Minnesota,,,env_labs,,,,,,,,,env_labs_standardized.csv
"CNS, LLC Y-12 Analytical Chemistry Organization Laboratory",,TNI01960,,Oak Ridge,Tennessee,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Coastal Bioanalysts, Inc.",,TNI01257,,Gloucester,Virginia,,,env_labs,,,,,,,,,env_labs_standardized.csv
Collier County Pollution Control and Prevention Department Laboratory,,TNI00366,,Naples,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Collier County Regional Water Plant Laboratory,,TNI00367,,Naples,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Collier County Water Reclamation Laboratory,,TNI00368,,Naples,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Columbia Laboratories - Portland,,TNI02840,,Portland,Oregon,,,env_labs,,,,,,,,,env_labs_standardized.csv
Columbia Laboratories Inc.,,TNI00227,,Portland,Oregon,,,env_labs,,,,,,,,,env_labs_standardized.csv
"COMMUNITY SCIENCE INSTITUTE, INC.",,TNI01779,,ITHACA,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
Compass Minerals,,TNI01919,,Lyons,Kansas,,,env_labs,,,,,,,,,env_labs_standardized.csv
COMPLETE ENVIRONMENTAL TESTING INC,,TNI00373,,STRATFORD,Connecticut,,,env_labs,,,,,,,,,env_labs_standardized.csv
CON ED CO OF NY - EH&S CHEMLAB,,TNI01528,,LONG ISLAND CITY,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
CONCORD WATER TREATMENT PLANT LABORATORY,,TNI01033,,CONCORD,New Hampshire,,,env_labs,,,,,,,,,env_labs_standardized.csv
CONSOLIDATED LABORATORIES,,TNI01475,,OSWEGO,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
Continental Water Laboratory,,TNI01214,,Sacramento,California,,,env_labs,,,,,,,,,env_labs_standardized.csv
CONVERSE LABORATORIES INC,,TNI01594,,WATERTOWN,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
Coos Bay-North Bend Water Board,,TNI00212,,Coos Bay,Oregon,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Core Laboratories, LP",,TNI02258,,Deer Park,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
Cornwell Engineering Group Laboratory,,TNI01753,,Newport News,Virginia,,,env_labs,,,,,,,,,env_labs_standardized.csv
Corpus Christi - Nueces County Public Health District Laboratory,,TNI00117,,Corpus Christi,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Cove Environmental, LLC.",,TNI02371,,Stillwater,Oklahoma,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Crisp Analytical Labs, LLC",,TNI02238,,Carrollton,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
"CS Laboratories, Inc.",,TNI02471,,Tigard,Oregon,,,env_labs,,,,,,,,,env_labs_standardized.csv
"CSRA Analytical Laboratories, Inc.",,TNI00375,,Augusta,Georgia,,,env_labs,,,,,,,,,env_labs_standardized.csv
CT Laboratories LLC,,TNI02181,,Baraboo,Wisconsin,,,env_labs,,,,,,,,,env_labs_standardized.csv
Culligan Analytical Laboratory,,TNI02028,,Rosemont,Illinois,,,env_labs,,,,,,,,,env_labs_standardized.csv
CWM CHEMICAL SERVICES LLC,,TNI01685,,MODEL CITY,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
Dallas County Park Cities Municipal Utility District,,TNI00166,,Dallas,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
Dallas Water Utilities - PALS Analytical Laboratory,,TNI02368,,Dallas,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
DARRIN FRESH WATER INSTITUTE,,TNI01596,,BOLTON LANDING,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
Davis County Environmental Health Laboratory,,TNI01975,,Clearfield,Utah,,,env_labs,,,,,,,,,env_labs_standardized.csv
Davy Laboratories,,TNI01089,,La Crosse,Wisconsin,,,env_labs,,,,,,,,,env_labs_standardized.csv
"DB Environmental Laboratories, Inc.",,TNI00379,,Rockledge,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Deibel BioScience of Oregon, LLC",,TNI02463,,Hood River,Oregon,,,env_labs,,,,,,,,,env_labs_standardized.csv
Delaware State University Water Analysis Group,,TNI02697,,Dover,Delaware,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Department of Water Supply, County of Maui",,TNI01216,,Kahului,Hawaii,,,env_labs,,,,,,,,,env_labs_standardized.csv
Derby Municipal Wastewater Laboratory,,TNI01888,,Derby,Kansas,,,env_labs,,,,,,,,,env_labs_standardized.csv
DERRY WASTEWATER TREATMENT PLANT,,TNI01034,,DERRY,New Hampshire,,,env_labs,,,,,,,,,env_labs_standardized.csv
Desert Research Institute - Environmental Analysis Facility,,TNI00062,,Reno,Nevada,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Destin Water Users, Inc.",,TNI00380,,Destin,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
DFW Environmental Laboratories,,TNI02714,,Carrollton,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
DIST WATER QUAL OPS NYCDEP DISTRIBUTION LAB,,TNI01602,,CORONA,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Diversified Environmental Laboratories, Inc.",,TNI00381,,Jacksonville,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Division of Consolidated Laboratory Services,,TNI01359,,Richmond,Virginia,,,env_labs,,,,,,,,,env_labs_standardized.csv
Dodge City Municipal Wastewater Laboratory,,TNI01889,,Dodge City,Kansas,,,env_labs,,,,,,,,,env_labs_standardized.csv
DOH-EPH Orange Water Testing Laboratory,,TNI02901,,Orlando,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Don A. Christiansen Regional Water Treatment Plant Laboratory,,TNI02010,,Orem,Utah,,,env_labs,,,,,,,,,env_labs_standardized.csv
Dr. Roy L. Virgin West Water Treatment Lab,,TNI00335,,Miramar,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Drinking Water and Radiation Laboratory,,TNI02708,,Richmond,California,,,env_labs,,,,,,,,,env_labs_standardized.csv
Drinking Water and Radiation Laboratory,,TNI02709,,Richmond,California,,,env_labs,,,,,,,,,env_labs_standardized.csv
Drinking Water and Radiation Laboratory,,TNI02733,,Richmond,California,,,env_labs,,,,,,,,,env_labs_standardized.csv
Drinking Water and Radiation Laboratory,,TNI02748,,Richmond,California,,,env_labs,,,,,,,,,env_labs_standardized.csv
Drinking Water and Radiation Laboratory,,TNI02749,,Richmond,California,,,env_labs,,,,,,,,,env_labs_standardized.csv
Drinking Water and Radiation Laboratory,,TNI02759,,Richmond,California,,,env_labs,,,,,,,,,env_labs_standardized.csv
Duchesne Valley Water Treatment Plant Laboratory,,TNI01976,,Duchesne,Utah,,,env_labs,,,,,,,,,env_labs_standardized.csv
Duke Energy Analytical Laboratory,,TNI03053,,Huntersville,North Carolina,,,env_labs,,,,,,,,,env_labs_standardized.csv
DUNKIRK WATER TREATMENT PLANT LAB,,TNI01482,,DUNKIRK,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
DUNKIRK WWTP LAB,,TNI01462,,DUNKIRK,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
DUNN PAPER - NATURAL DAM INC.,,TNI01458,,GOUVERNEUR,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
DUREZ CORPORATION - NIAGARA FALLS PLANT,,TNI01836,,NIAGARA FALLS,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EA Engineering, Science, and Technology - Ecotoxicology Laboratory",,TNI00383,,Hunt Valley,Maryland,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Earth Analytical Sciences, Inc.",,TNI00078,,Beaumont,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
EAS INC - EASTERN ANALYTICAL SERVICES INC,,TNI01614,,ELMSFORD,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
EASI LLC,,TNI01382,,Kenner,Louisiana,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Eastern Research Group, Inc.",,TNI00384,,Morrisville,North Carolina,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Eastex Environmental Laboratory, Inc. - Coldspring",,TNI00065,,Coldspring,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Eastex Environmental Laboratory, Nacogdoches",,TNI00098,,Nacogdoches,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Eastman Chemical Company, Environmental Laboratory, Texas Operations",,TNI03078,,Longview,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
Eberline Analytical Corporation,,TNI01978,,Oak Ridge,Tennessee,,,env_labs,,,,,,,,,env_labs_standardized.csv
ECOBAT RESOURCES NY QUALITY CONTROL LABORATORY,,TNI02394,,MIDDLETOWN,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03011,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03023,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03031,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03039,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03046,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03054,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03064,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03070,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03082,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03090,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03098,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03099,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03107,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecolytix Environmental Laboratory,,TNI03115,,Stuart,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
Ecosystems Research Inst Laboratory,,TNI02002,,Logan,Utah,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EDEN LABORATORY, INC",,TNI02978,,SCHENECTADY,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
Edwards Aquifer Research and Data Center,,TNI00165,,San Marcos,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
El Dorado Wetlands & Water Reclamation Facility,,TNI01892,,El Dorado,Kansas,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Element Materials Technology Fort Wayne, LLC",,TNI02688,,Fort Wayne,Indiana,,,env_labs,,,,,,,,,env_labs_standardized.csv
Element Materials Technology Houston LLC,,TNI00169,,Houston,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
Element Materials Technology Lafayette LLC,,TNI01402,,Lafayette,Louisiana,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Element Materials Technology Lafayette, LLC",,TNI02689,,Lafayette,Louisiana,,,env_labs,,,,,,,,,env_labs_standardized.csv
Elevation Diagnostics,,TNI02762,,Aurora,Colorado,,,env_labs,,,,,,,,,env_labs_standardized.csv
ELMA (T) SEWER DISTRICTS-ROLLING GREEN LANE,,TNI01512,,ELMA,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
ELMIRA WATER BOARD,,TNI01734,,ELMIRA,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EMAX Laboratories, Inc.",,TNI01219,,Torrance,California,,,env_labs,,,,,,,,,env_labs_standardized.csv
Emerald Coast Utilities Authority,,TNI00387,,Pensacola,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Emerald Transformer PPM, LLC",,TNI01887,,Coffeyville,Kansas,,,env_labs,,,,,,,,,env_labs_standardized.csv
Emporia Municipal Wastewater Laboratory,,TNI01894,,Emporia,Kansas,,,env_labs,,,,,,,,,env_labs_standardized.csv
EMSL ANALYTICAL INC,,TNI01273,,CINNAMINSON,New Jersey,,,env_labs,,,,,,,,,env_labs_standardized.csv
EMSL ANALYTICAL INC,,TNI01732,,DEPEW,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
EMSL ANALYTICAL INC,,TNI01282,,PISCATAWAY TWP,New Jersey,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EMSL ANALYTICAL, INC",,TNI01331,,LONG ISLAND CITY,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EMSL ANALYTICAL, INC.",,TNI01706,,CARLE PLACE,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EMSL Analytical, Inc.",,TNI02704,,Indianapolis,Indiana,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EMSL ANALYTICAL, INC.",,TNI02516,,MERIDEN,Connecticut,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EMSL Analytical, Inc.",,TNI02497,,New Hope,Minnesota,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EMSL ANALYTICAL, INC.",,TNI02584,,ROCHESTER,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EMSL Analytical, Inc.",,TNI02793,,St. Louis,Missouri,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EMSL Analytical, Inc. - FL",,TNI00389,,North Miami Beach,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EMSL Analytical, Inc. - Houston",,TNI00154,,Houston,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EMSL Analytical, Inc. - Indianapolis",,TNI02705,,Indianapolis,Indiana,,,env_labs,,,,,,,,,env_labs_standardized.csv
"EMSL Analytical, Inc. - Orlando",,TNI00390,,Orlando,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
ENDICOTT WASTEWATER TREATMENT,,TNI01551,,ENDICOTT,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
ENDYNE INC (#2037),,TNI01038,,LEBANON,New Hampshire,,,env_labs,,,,,,,,,env_labs_standardized.csv
ENDYNE INC WILLISTON VT,,TNI01671,,WILLISTON,Vermont,,,env_labs,,,,,,,,,env_labs_standardized.csv
"ENDYNE, INC",,TNI01831,,LAKE GEORGE,New York,,,env_labs,,,,,,,,,env_labs_standardized.csv
Energy Laboratories Inc.,,TNI00391,,Casper,Wyoming,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Energy Laboratories, Inc. - MT",,TNI00393,,Billings,Montana,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Engel Water Testing, Inc.",,TNI01073,,Minnetrista,Minnesota,,,env_labs,,,,,,,,,env_labs_standardized.csv
Englewood Water District,,TNI00316,,Englewood,Florida,,,env_labs,,,,,,,,,env_labs_standardized.csv
"Entech Engineering, Inc.",,TNI00115,,League City,Texas,,,env_labs,,,,,,,,,env_labs_standardized.csv
Enthalpy Analtytical LLC,,TNI01387,,Durham,North Carolina,,,env_labs,,,,,,,,,env_labs_standardized.csv
Enthalpy Analytical LLC,,TNI01383,,Durham,North Carolina,,,env_labs,,,,,,,,,env_labs_standardized.csv
Enthalpy Analytical LLC,,TNI02486,,Wilmington,North Carolina,,,env_labs,,,,,,,,,env_labs_standardized.csv
