entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,is_commercial,website_url_status,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status,is_commercial_status,company_name_clean,is_hq,name,google_latitude,google_longitude,google_geocode_source,google_geocode_formatted_address
ENT-000727,1,env_labs_standardized.csv,Metropolitan Water District Laboratory,,TNI01987,3430 East Danish Road,Cottonwood Heights,Utah,,,env_labs,https://www.mwdsls.gov/,Jeff Matheson - Laboratory Manager,munsey@mwdsls.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=18457)",Metropolitan Water District Laboratory,True,HQ Lab @ Metropolitan Water District Laboratory,40.5888113,-111.7988318,google_rooftop,"3430 Danish Rd, Cottonwood Heights, UT 84093, USA"
ENT-000728,1,env_labs_standardized.csv,Miami-Dade Central District Wastewater Treatment Plant Laboratory,,TNI00492,3071 SW 38th Ave,Virginia Key-Miami,Florida,,,env_labs,https://www.miamidade.gov/global/water/ool-central-district-wastewater-treatment-plant.page,Jay Fink,,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=66245)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=66245)",Miami Dade Central District Wastewater Treatment Plant Laboratory,True,HQ Lab @ Miami Dade Central District Wastewater Treatment Plant Laboratory,25.7335135,-80.2555517,google_rooftop,"3071 SW 38th Ave, Miami, FL 33146, USA"
ENT-000729,1,env_labs_standardized.csv,"Miami-Dade County, Department of Environmental Resources Management (DERM)",,TNI00376,701 NW 1st Court,Miami,Florida,,,env_labs,https://www.miamidade.gov/global/environment/home.page,Loren Parra,[email protected],,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=66360)",Miami Dade County Department of Environmental Resources Management DERM,True,HQ Lab @ Miami Dade County Department of Environmental Resources Management DERM,25.7814594,-80.1966272,google_rooftop,"701 NW 1st Ct, Miami, FL 33136, USA"
ENT-000730,1,env_labs_standardized.csv,Miami-Dade North District Wastewater Treatment Plant Laboratory,,TNI00494,,North Miami Beach,Florida,,,env_labs,https://www.miamidade.gov/,,,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,"pages_likely_js_rendered (pages_checked=1,fetched_ok=1,total_text_chars=17)","pages_likely_js_rendered (pages_checked=1,fetched_ok=1,total_text_chars=17)",extracted,"pages_likely_js_rendered (pages_checked=1,fetched_ok=1,total_text_chars=17)",Miami Dade North District Wastewater Treatment Plant Laboratory,True,HQ Lab @ Miami Dade North District Wastewater Treatment Plant Laboratory,25.9331488,-80.1625463,google_approximate,"North Miami Beach, FL, USA"
ENT-000731,1,env_labs_standardized.csv,Miami-Dade South District Wastewater Treatment Plant Laboratory,,TNI00495,3071 SW 38th Ave,Miami,Florida,,,env_labs,https://www.miamidade.gov/global/water/ool-south-district-wastewater-treatment-plant.page,Jay Fink,SouthDistrict@FloridaDEP.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=65713)",Miami Dade South District Wastewater Treatment Plant Laboratory,True,HQ Lab @ Miami Dade South District Wastewater Treatment Plant Laboratory,25.7335135,-80.2555517,google_rooftop,"3071 SW 38th Ave, Miami, FL 33146, USA"
ENT-000732,1,env_labs_standardized.csv,Miami-Dade Water & Sewer Authority - Orr Water Treatment Plant Laboratory,,TNI00496,3071 SW 38th Ave.,Miami,Florida,,,env_labs,https://www.miamidade.gov/global/water/home.page,"Jay Fink, Director, Miami-Dade Water and Sewer Department",[email protected],,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=71342)",Miami Dade Water Sewer Authority Orr Water Treatment Plant Laboratory,True,HQ Lab @ Miami Dade Water Sewer Authority Orr Water Treatment Plant Laboratory,25.7335135,-80.2555517,google_rooftop,"3071 SW 38th Ave, Miami, FL 33146, USA"
ENT-000733,1,env_labs_standardized.csv,Miami-Dade Water & Sewer Department - John E. Preston Water Quality Laboratory,,TNI00497,,Hialeah,Florida,,,env_labs,https://www.miamidade.gov/global/water/home.page,"Jay Fink, Director, Miami-Dade Water and Sewer Department",[email protected],,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=71342)",Miami Dade Water Sewer Department John E Preston Water Quality Laboratory,True,HQ Lab @ Miami Dade Water Sewer Department John E Preston Water Quality Laboratory,25.8268582,-80.2810044,google_approximate,"Hialeah, FL, USA"
ENT-000734,1,env_labs_standardized.csv,"Michigan Department of Environment, Great Lakes, and Energy",,TNI02687,525 West Allegan Street,Lansing,Michigan,,,env_labs,https://www.michigan.gov/egle/,,EGLE-Assist@Michigan.gov,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Michigan Department of Environment Great Lakes and Energy,True,HQ Lab @ Michigan Department of Environment Great Lakes and Energy,42.7320715,-84.5592351,google_geometric_center,"525 W Allegan St, Lansing, MI 48933, USA"
ENT-000735,1,env_labs_standardized.csv,"Michigan Department of Environment, Great Lakes, and Energy Laboratory Services",,TNI02677,,Lansing,Michigan,,,env_labs,https://www.michigan.gov/egle/about/organization/Remediation-and-Redevelopment/laboratory,Kirby Shane,EGLE-RRD-Lab-Cert-Program@Michigan.gov,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Michigan Department of Environment Great Lakes and Energy Laboratory Services,True,HQ Lab @ Michigan Department of Environment Great Lakes and Energy Laboratory Services,42.73359929999999,-84.55386639999999,google_approximate,"Lansing, MI, USA"
ENT-000736,1,env_labs_standardized.csv,Micro Methods Laboratory Inc,,TNI01397,6500 Sunplex Drive,Ocean Springs,Mississippi,,,env_labs,https://micromethodslab.com/,,mspicer@micromethodslab.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=15177)",extracted,extracted,extracted,Micro Methods Laboratory,True,HQ Lab @ Micro Methods Laboratory,30.4266094,-88.7170567,google_rooftop,"6500 Sunplex Dr, Ocean Springs, MS 39564, USA"
ENT-000737,1,env_labs_standardized.csv,MICROBAC LABORATORIES INC (CT) #2243,,TNI01724,61 Louisa Viens Drive,DAYVILLE,Connecticut,,,env_labs,https://www.microbac.com/,Ronald Warila,info@microbac.com,,,,,,explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,found_via_fallback_search,extracted,MICROBAC LABORATORIES,False,Dayville Lab @ MICROBAC LABORATORIES,41.8704216,-71.90578459999999,google_rooftop,"61 Louisa Viens Dr, Dayville, CT 06241, USA"
ENT-000738,1,env_labs_standardized.csv,"Microbac Laboratories, Inc - Kansas",,TNI01911,8857 Long Street,Lenexa,Kansas,,,env_labs,https://www.microbac.com/,Leslie D. Taylor,info@microbac.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,Microbac Laboratories,False,Lenexa Lab @ Microbac Laboratories,38.96854980000001,-94.73015319999999,google_rooftop,"8857 Long St, Lenexa, KS 66215, USA"
ENT-000739,1,env_labs_standardized.csv,"Microbac Laboratories, Inc - Kentucky Division",,TNI02199,2520 Regency Road,Louisville,Kentucky,,,env_labs,https://www.microbac.com/,A. Warne Boyce,info@microbac.com,,,,,,explicit_gmp,True,found_via_search,extracted,extracted,extracted,found_via_fallback_search,extracted,Microbac Laboratories,False,Louisville Lab @ Microbac Laboratories,38.00224619999999,-84.52310899999999,google_rooftop,"2520 Regency Rd, Lexington, KY 40503, USA"
ENT-000740,1,env_labs_standardized.csv,"Microbac Laboratories, Inc - Marietta Division",,TNI00498,158 Starlite Drive,Marietta,Ohio,,,env_labs,https://www.microbac.com/,Anthony Canter,info@microbac.com,,,,,,explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,found_via_fallback_search,extracted,Microbac Laboratories,False,Marietta Lab @ Microbac Laboratories,39.3904867,-81.4011956,google_rooftop,"158 Starlite Dr, Marietta, OH 45750, USA"
ENT-000741,1,env_labs_standardized.csv,"MICROBAC LABORATORIES, INC-NORTHBROOK",,TNI02420,700 Landwehr Road,NORTHBROOK,Illinois,,,env_labs,https://www.microbac.com/,Ashok Banavali,info@microbac.com,,,,,,explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,found_via_fallback_search,extracted,MICROBAC LABORATORIES,False,Northbrook Lab @ MICROBAC LABORATORIES,42.14089999999999,-87.8617944,google_rooftop,"700 Landwehr Rd, Northbrook, IL 60062, USA"
ENT-000742,1,env_labs_standardized.csv,"Microbac Laboratories, Inc. - Baltimore",,TNI02442,,Baltimore,Maryland,,,env_labs,https://www.microbac.com/,Mahyar Sakari,mahyar.sakari@microbac.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Microbac Laboratories,False,Baltimore Lab @ Microbac Laboratories,39.2905023,-76.6104072,google_approximate,"Baltimore, MD, USA"
ENT-000743,1,env_labs_standardized.csv,"Microbac Laboratories, Inc. - Chicagoland Division",,TNI01842,250 West 84th Drive,Merrillville,Indiana,,,env_labs,https://www.microbac.com/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Microbac Laboratories,False,Merrillville Lab @ Microbac Laboratories,41.4655588,-87.34007659999999,google_rooftop,"250 W 84th Dr, Merrillville, IN 46410, USA"
ENT-000744,1,env_labs_standardized.csv,"Microbac Laboratories, Inc. - Pittston",,TNI02680,428 Route 315 Hwy,Pittston,Pennsylvania,,,env_labs,https://www.microbac.com/,Katie Owens,info@microbac.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,Microbac Laboratories,False,Pittston Lab @ Microbac Laboratories,41.3163688,-75.7543616,google_rooftop,"428 PA-315, Pittston, PA 18640, USA"
ENT-000745,1,env_labs_standardized.csv,"Microbac Laboratories, Inc. Pittsburgh Division",,TNI02133,,Warrendale,Pennsylvania,,,env_labs,https://www.microbac.com/locations/pittsburgh-pa/,Laura M. Rowson,info@microbac.com,,,,,,explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,extracted,found_via_fallback_search,extracted,Microbac Laboratories,False,Warrendale Lab @ Microbac Laboratories,40.65320759999999,-80.0794925,google_approximate,"Warrendale, PA, USA"
ENT-000746,1,env_labs_standardized.csv,"Microbac Laboratories, Inc., Knoxville Division",,TNI01946,505 East Broadway Avenue,Maryville,Tennessee,,,env_labs,https://www.microbac.com/,Sarah Muellenbach,info@microbac.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,Microbac Laboratories,False,Maryville Lab @ Microbac Laboratories,35.7587822,-83.9690602,google_rooftop,"505 E Broadway Ave, Maryville, TN 37804, USA"
ENT-000747,1,env_labs_standardized.csv,"Microbac Laboratories, Inc.-Newton",,TNI01303,"600 E 17th St S, Suite B",Newton,Iowa,,,env_labs,https://www.microbac.com/locations/newton-ia/,Leslie Taylor Laboratory Director,,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=4,total_text_chars=13635)",extracted,extracted,Microbac Laboratories,False,Newton Lab @ Microbac Laboratories,41.693882,-93.03245509999999,google_rooftop,"600 E 17th St S Unit B, Newton, IA 50208, USA"
ENT-000748,1,env_labs_standardized.csv,MICROBAC NEW YORK-CORTLAND,,TNI01606,5680 West End Rd,CORTLAND,New York,,,env_labs,https://www.microbac.com/,,info@microbac.com,,,,,,explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=4,total_text_chars=18740)",extracted,found_via_fallback_search,extracted,MICROBAC NEW YORK,True,HQ Lab @ MICROBAC NEW YORK,42.6011813,-76.1804843,google_approximate,"Cortland, NY 13045, USA"
ENT-000749,1,env_labs_standardized.csv,"MID-ATLANTIC ENVIRONMENTAL LABORATORIES, INC.",,TNI01298,30 Lukens Drive Suite A,NEW CASTLE,Delaware,,,env_labs,https://maelinc.com/,"Akhter Mehmood, Lab Director: 302-654-1340",mael@maelinc.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,MID ATLANTIC ENVIRONMENTAL LABORATORIES,True,HQ Lab @ MID ATLANTIC ENVIRONMENTAL LABORATORIES,39.6888236,-75.5484924,google_rooftop,"30 Lukens Dr # A, New Castle, DE 19720, USA"
ENT-000750,1,env_labs_standardized.csv,MIDDLEPORT TREATMENT FACILITY,,TNI01566,100 Niagara St,MIDDLEPORT,New York,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,MIDDLEPORT TREATMENT FACILITY,True,HQ Lab @ MIDDLEPORT TREATMENT FACILITY,43.2077539,-78.46966479999999,google_rooftop,"100 Niagara St, Middleport, NY 14105, USA"
ENT-000751,1,env_labs_standardized.csv,"Midwest Laboratories, Inc.",,TNI00502,13611 B Street,Omaha,Nebraska,,,env_labs,https://midwestlabs.com/,Jessica Wurtz,jwurtz@midwestlabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Midwest Laboratories,True,HQ Lab @ Midwest Laboratories,41.2230927,-96.1259412,google_rooftop,"13611 B St, Omaha, NE 68144, USA"
ENT-000752,1,env_labs_standardized.csv,Mill Creek Lab of Cincinnati Metropolitan Sewer District,,TNI02386,1600 Gest Street,Cincinnati,Ohio,,,env_labs,https://msdgc.org/,"Deb Leonard, Communications Manager",Deb.Leonard@cincinnati-oh.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=62352)",Mill Creek Lab of Cincinnati Metropolitan Sewer District,True,HQ Lab @ Mill Creek Lab of Cincinnati Metropolitan Sewer District,39.1094915,-84.54532929999999,google_rooftop,"1600 Gest St, Cincinnati, OH 45204, USA"
ENT-000753,1,env_labs_standardized.csv,Milwaukee Metropolitan Sewerage District,,TNI00504,260 W. Seeboth Street,Milwaukee,Wisconsin,,,env_labs,https://www.mmsd.com/,Anna Kettlewell,contactrealestate@mmsd.com,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=43968)",Milwaukee Metropolitan Sewerage District,True,HQ Lab @ Milwaukee Metropolitan Sewerage District,43.0320604,-87.91399059999999,google_rooftop,"260 W Seeboth St, Milwaukee, WI 53204, USA"
ENT-000754,1,env_labs_standardized.csv,Minneapolis Water Department,,TNI01151,,Fridley,Minnesota,,,env_labs,https://www.minneapolismn.gov/government/departments/public-works/water-treatment-distribution/,Annika Bankston,,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=224590)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=224590)",Minneapolis Water Department,True,HQ Lab @ Minneapolis Water Department,45.0860765,-93.2632821,google_approximate,"Fridley, MN, USA"
ENT-000755,1,env_labs_standardized.csv,"Minnesota Valley Testing Laboratories, Inc.",,TNI01080,"1126 North Front Street, Building #2",New Ulm,Minnesota,,,env_labs,https://mvtl.com/,,crc@mvtl.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Minnesota Valley Testing Laboratories,True,HQ Lab @ Minnesota Valley Testing Laboratories,44.3275978,-94.46364299999999,google_rooftop,"1126 N Front St building # 2, New Ulm, MN 56073, USA"
ENT-000756,1,env_labs_standardized.csv,Minnesota Valley Testing Labs Inc.,,TNI01176,2616 East Broadway Avenue,Bismarck,North Dakota,,,env_labs,https://mvtl.com/,,csc@mvtl.com,,,,,,explicit_gmp,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Minnesota Valley Testing Labs,True,HQ Lab @ Minnesota Valley Testing Labs,46.8065392,-100.7509313,google_rooftop,"2616 E Broadway Ave, Bismarck, ND 58501, USA"
ENT-000757,1,env_labs_standardized.csv,MOHAWK VALLEY WATER AUTHORITY,,TNI01508,1 Kennedy Plaza,UTICA,New York,,,env_labs,https://www.mvwa.us/,Daniel Faldzinski,dfaldzinski@mvwa.us,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=6,total_text_chars=15259)",MOHAWK VALLEY WATER AUTHORITY,True,HQ Lab @ MOHAWK VALLEY WATER AUTHORITY,43.1012268,-75.23607,google_rooftop,"1 Kennedy Plaza, Utica, NY 13502, USA"
ENT-000758,1,env_labs_standardized.csv,MOHAWK VIEW LABORATORY,,TNI01418,347 Old Niskayuna Rd,LATHAM,New York,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,MOHAWK VIEW LABORATORY,True,HQ Lab @ MOHAWK VIEW LABORATORY,42.7460703,-73.7924944,google_rooftop,"347 Old Niskayuna Rd, Latham, NY 12110, USA"
ENT-000759,1,env_labs_standardized.csv,MONROE COUNTY ENVIRONMENTAL LABORATORY,,TNI01527,"1574 Lakeshore Blvd, Admin Bldg #7",ROCHESTER,New York,,,env_labs,https://www.monroecounty.gov/des-environmentallab/,,,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=217908)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=217908)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=217908)",MONROE COUNTY ENVIRONMENTAL LABORATORY,True,HQ Lab @ MONROE COUNTY ENVIRONMENTAL LABORATORY,43.2410107,-77.57343759999999,google_rooftop,"1574 Lakeshore Blvd bldg # 7, Rochester, NY 14617, USA"
ENT-000760,1,env_labs_standardized.csv,MONROE COUNTY WATER AUTHORITY WTP,,TNI01447,475 Norris Drive,ROCHESTER,New York,,,env_labs,https://www.mcwa.com/,,information@mcwa.com,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=37018)",extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=37018)",MONROE COUNTY WATER AUTHORITY WTP,True,HQ Lab @ MONROE COUNTY WATER AUTHORITY WTP,43.1418474,-77.5682108,google_geometric_center,"475 Norris Dr, Rochester, NY 14610, USA"
ENT-000761,1,env_labs_standardized.csv,MONTICELLO (V),,TNI01486,,MONTICELLO,New York,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,MONTICELLO V,True,HQ Lab @ MONTICELLO V,41.6556465,-74.68932819999999,google_approximate,"Monticello, NY 12701, USA"
ENT-000762,1,env_labs_standardized.csv,Moody Labs LLC,,TNI02811,2051 Valley View Lane,Farmers Branch,Texas,,,env_labs,https://www.moodylabs.com/,,info@moodylabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=5,total_text_chars=10838)",extracted,extracted,extracted,Moody Labs,True,HQ Lab @ Moody Labs,32.9229532,-96.9099368,google_rooftop,"2051 Valley View Ln, Farmers Branch, TX 75234, USA"
ENT-000763,1,env_labs_standardized.csv,Moorhead Public Service Laboratory,,TNI01154,,Moorhead,Minnesota,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Moorhead Public Service Laboratory,True,HQ Lab @ Moorhead Public Service Laboratory,46.8737648,-96.76780389999999,google_approximate,"Moorhead, MN, USA"
ENT-000764,1,env_labs_standardized.csv,"Morton Salt, Inc.",,TNI01937,1000 Morton Dr,South Hutchinson,Kansas,,,env_labs,https://www.mortonsalt.com/,,media@mortonsalt.com,,,,,,explicit_gmp,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Morton Salt,True,HQ Lab @ Morton Salt,38.0404785,-97.95485939999999,google_geometric_center,"1000 Morton Dr, South Hutchinson, KS 67505, USA"
ENT-000765,1,env_labs_standardized.csv,Mosaic Fertilizer LLC Environmental Laboratory,,TNI00505,,Mulberry,Florida,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Mosaic Fertilizer,True,HQ Lab @ Mosaic Fertilizer,27.8953038,-81.9734172,google_approximate,"Mulberry, FL, USA"
ENT-000766,1,env_labs_standardized.csv,Mote Marine Laboratory,,TNI00506,,Sarasota,Florida,,,env_labs,https://mote.org/,Dr. Michael P. Crosby,mcrosby@mote.org,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Mote Marine Laboratory,True,HQ Lab @ Mote Marine Laboratory,27.336465,-82.5310117,google_approximate,"Sarasota, FL, USA"
ENT-000767,1,env_labs_standardized.csv,Murphree Water Treatment Plant,,TNI00321,,Gainesville,Florida,,,env_labs,https://www.gru.com/My-Home/Products-Services/Water,,,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=45967)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=45967)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=45967)",Murphree Water Treatment Plant,True,HQ Lab @ Murphree Water Treatment Plant,29.6519563,-82.324998,google_approximate,"Gainesville, FL, USA"
ENT-000768,1,env_labs_standardized.csv,MW labs,,TNI02480,,Medford,Oregon,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,MW labs,True,HQ Lab @ MW labs,42.3230112,-122.8767396,google_approximate,"Medford, OR, USA"
ENT-000769,1,env_labs_standardized.csv,MWRDGC Calumet Analytical Laboratory,,TNI02037,111 East Erie Street,Chicago,Illinois,,,env_labs,https://www.mwrd.org/,Sarah Miller,mwrd-ucts@mwrd.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=69623)",MWRDGC Calumet Analytical Laboratory,True,HQ Lab @ MWRDGC Calumet Analytical Laboratory,41.8940127,-87.6249096,google_rooftop,"111 E Erie St, Chicago, IL 60611, USA"
ENT-000770,1,env_labs_standardized.csv,MWRDGC Egan Analytical Laboratory,,TNI02038,100 East Erie Street,Schaumburg,Illinois,,,env_labs,https://mwrd.org/,,forea@mwrd.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=69623)",extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=69623)",MWRDGC Egan Analytical Laboratory,True,HQ Lab @ MWRDGC Egan Analytical Laboratory,41.79431,-87.8136339,google_rooftop,"100 E Erie St, Chicago, IL 60611, USA"
ENT-000771,1,env_labs_standardized.csv,MWRDGC Industrial Waste Laboratory,,TNI02039,100 East Erie Street,Cicero,Illinois,,,env_labs,https://mwrd.org/,Anjana Patel,mwrd-ucts@mwrd.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=69623)",MWRDGC Industrial Waste Laboratory,True,HQ Lab @ MWRDGC Industrial Waste Laboratory,41.79431,-87.8136339,google_rooftop,"100 E Erie St, Chicago, IL 60611, USA"
ENT-000772,1,env_labs_standardized.csv,MWRDGC Organic Compounds Laboratory,,TNI02040,111 East Erie Street,Schaumburg,Illinois,,,env_labs,https://www.mwrd.org/,Anna Liao,mwrd-ucts@mwrd.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=69623)",MWRDGC Organic Compounds Laboratory,True,HQ Lab @ MWRDGC Organic Compounds Laboratory,41.8940127,-87.6249096,google_rooftop,"111 E Erie St, Chicago, IL 60611, USA"
ENT-000773,1,env_labs_standardized.csv,MWRDGC Stickney Analytical Laboratory,,TNI02041,100 East Erie Street,Cicero,Illinois,,,env_labs,https://mwrd.org/,Pawel Grunwald,GrunwaldP@mwrd.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=69623)",MWRDGC Stickney Analytical Laboratory,True,HQ Lab @ MWRDGC Stickney Analytical Laboratory,41.79431,-87.8136339,google_rooftop,"100 E Erie St, Chicago, IL 60611, USA"
ENT-000774,1,env_labs_standardized.csv,NASA Johnson Space Center Microbiology Laboratory,,TNI00178,,Houston,Texas,,,env_labs,https://www.nasa.gov/directorates/esdmd/hhp/microbiology/,NASA Christian Castro,,,,,,,no_explicit_gmp,False,found_via_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=84150)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=84150)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=84150)",NASA Johnson Space Center Microbiology Laboratory,True,HQ Lab @ NASA Johnson Space Center Microbiology Laboratory,29.7600771,-95.37011079999999,google_approximate,"Houston, TX, USA"
