company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner
"AIRGAS USA, LLC",,3004674060,922 Skipper Ave,Fort Walton Beach,FL,32547-7315,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"AIRGAS USA, LLC",,3004675628,287 Executive Park Dr,Concord,NC,28025-1895,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"AIRGAS USA, LLC",,3004675761,2590 Greensboro Rd,Martinsville,VA,24112-8105,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"AIRGAS USA, LLC",,3004676648,1000 N Sutherland Ave,Monroe,NC,28110-3683,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"AIRGAS USA, LLC",,3004676789,2704 Uwharrie Rd,High Point,NC,27263-1680,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"AIRGAS USA, LLC",,3004676846,603 Bypass 25 NE,Greenwood,SC,29646-3027,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"AIRGAS USA, LLC",,3004677245,844 S Kingshighway,Cape Girardeau,MO,63703-7608,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"AIRGAS USA, LLC",,3004677368,12825 S Us Highway 63,Rolla,MO,65401-7529,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"AIRGAS USA, LLC",,3004680197,202 3Rd Ave,Hungtington,WV,25701-1216,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"JOM PHARMACEUTICAL SERVICES, LLC",,3004680291,1 Cottontail Lane,Somerset,NJ,08873,USA,DRLS Registration,,Joseph Mareka,cmareka@its.jnj.com,,,,,
Messer LLC,,3004685623,221 Hopewell St,Hopewell,VA,23860,USA,DRLS Registration,,John Hudy,john.hudy@messer-us.com,,,,,
"Haun Welding Supply, Inc.",,3004687554,560 Queensbury Avenue,Queensbury,NY,12804,USA,DRLS Registration,,Chris Ryan,cryan@thehaunedge.com,,,,,
Aaron Thomas Company Inc,,3004694976,7390 Hunt Ave,Garden Grove,CA,92841,USA,DRLS Registration,,Clementina Eley,eley@packaging.com,,,,,
"AIRGAS USA, LLC",,3004697820,510 Crawford St,Fitchburg,MA,01420-6810,USA,DRLS Registration,,Joe Udivich,joe.udivich@airgas.com,,,,,
"AIRGAS USA, LLC",,3004698205,134 Park St Ste 8,Rutland,VT,05701-4700,USA,DRLS Registration,,Joe Udivich,joe.udivich@airgas.com,,,,,
"AIRGAS USA, LLC",,3004698483,380 Boyer Cir,Williston,VT,05495-8961,USA,DRLS Registration,,Joe Udivich,joe.udivich@airgas.com,,,,,
"Middlesex Gases &Technologies, Inc.",,3004699486,151 Washington St,Plainville,MA,02762,USA,DRLS Registration,,Michael Beaulieu,Mbeaulieu@middlesexgases.com,,,,,
Apria Healthcare LLC,,3004709950,"7367 S Revere Pkwy, Suite 2C",Centennial,CO,80112,USA,DRLS Registration,,Pat Mahon,Patricia.Mahon@Apria.com,,,,,
Tris Pharma Inc,,3004712471,2033 Route 130 South Suite D,Monmouth Junction,NJ,08852,USA,DRLS Registration,,Norma J. Cappetti,ncappetti@trispharma.com,,,,,
BARIL CORPORATION,,3004713654,50 Ward Hill Ave,Haverhill,MA,01835,USA,DRLS Registration,,Audrey Daniels,audrey.daniels@cordicamedical.com,,,,,
"Coastal Contract Packaging, Inc.",,3004713804,2976 Golf Course Dr,VENTURA,CA,93003,USA,DRLS Registration,,Matt Geier,Matt@coastalcontractpkg.com,,,,,
Lincare Inc.,,3004715728,299 Addison Ave W.,Twin Falls,ID,83301,USA,DRLS Registration,,Collin Waller,CWALLER1@LINCARE.COM,,,,,
"Cardinal Health 414, LLC",,3004750502,"350 West Woodrow Wilson Drive, Ste 1700",Jackson,MS,39213,USA,DRLS Registration,,Brandon Springer,NPHSRegulatoryAffairs@cardinalhealth.com,,,,,
"Pharmaceutical Manufacturing Research Services, Inc.",,3004752030,202 Precision Rd,Horsham,PA,19044-1227,USA,DRLS Registration,,Jonathan Neafsey,jneasfey@pmrsinc.com,,,,,
"Future Foam, Inc.",,3004758248,1284 Puerta del Sol,San Clemente,CA,92673,USA,DRLS Registration,,Miles Kaegi,miles@pakondemand.com,,,,,
Menasha Packaging Company LLC,,3004764532,"954 Centerville Rd, Suite 100",Newville,PA,17241,USA,DRLS Registration,,Michael Sabisch,Michael.Sabisch@menasha.com,,,,,
"Cardinal Health, Inc.",,3004771217,5795 Arville St Ste 100,Las Vegas,NV,89118,USA,DRLS Registration,,Brandon Springer,NPHSRegulatoryAffairs@cardinalhealth.com,,,,,
"AIRGAS USA, LLC",,3004791014,201 S River Run Rd,Flagstaff,AZ,86001-5923,USA,DRLS Registration,,Jim Gindt,jim.gindt@airgas.com,,,,,
"AIRGAS USA, LLC",,3004792691,1122 W Rosecrans Ave,Gardena,CA,90247-2664,USA,DRLS Registration,,Jim Gindt,jim.gindt@airgas.com,,,,,
"True Botanica, LLC",,3004797504,"1005 Richards Rd., Suite D",Hartland,WI,53029,USA,DRLS Registration,,Mark Kamsler,mark.kamsler@truebotanica.com,,,,,
Norco Inc.,,3004798469,329 West Main,Grangeville,ID,83530,USA,DRLS Registration,,Rod Shrutz,rods@norco-inc.com,,,,,
"Nippon Sanso Matheson, Inc.",,3004799292,4705 NOME ST,Denver,CO,80239,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
"AIRGAS USA, LLC",,3004802897,1600 Barlow Ln,Richmond,VA,23223-2342,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"AIRGAS USA, LLC",,3004809428,10675 W Vanowen St,Burbank,CA,91505-1136,USA,DRLS Registration,,James Gindt,jim.gindt@airgas.com,,,,,
"AIRGAS USA, LLC",,3004810306,1605 Copper Rd,Holts Summit,MO,65043-2032,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"AIRGAS USA, LLC",,3004810605,1300 Hillwood Dr,Murray,KY,42071-8885,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
Sunrise Pharmaceutical Inc,,3004813394,665 East Lincoln Avenue,Rahway,NJ,07065,USA,DRLS Registration,,Deepak Bhalla,dbhalla@sunrisepharma.com,,,,,
"AIRGAS USA, LLC",,3004813523,38012 6Th St E,Palmdale,CA,93550-4631,USA,DRLS Registration,,Jim Gindt,jim.gindt@airgas.com,,,,,
"AIRGAS USA, LLC",,3004813916,1106 38Th St N Ste A,Fargo,ND,58102-2965,USA,DRLS Registration,,Joe Udivich,joe.udivich@airgas.com,,,,,
"Norco, Inc.",,3004815272,5951 Airport Rd Bldg 1,Pullman,WA,99163,USA,DRLS Registration,,Michael Ashcraft,michaela@norco-inc.com,,,,,
"Universal Synergetics, Inc",,3004816991,5 E Stow Rd,Marlton,NJ,08053,USA,DRLS Registration,,Amy Sena,amy@them.net,,,,,
"AIRGAS USA, LLC",,3004817790,11663 Jefferson Blvd,Culver City,CA,90230-6334,USA,DRLS Registration,,Jim Gindt,jim.gindt@airgas.com,,,,,
"Ascension Via Christi Home Medical Wichita, LLC",,3004822983,322 N. Main,Garden City,KS,67846,USA,DRLS Registration,,Marie DeLong,marie.delong@viachristi.org,,,,,
AstraZeneca Pharmaceuticals LP,,3004829714,3001 Red Lion Road,Philadelphia,PA,19114,USA,DRLS Registration,,William Moore,william.moore1@astrazeneca.com,,,,,
FORTREA CRU INC.,,3004834650,1900 Mason Ave Ste 140,daytona beach,FL,32117-5116,USA,DRLS Registration,,Marcus Stavchansky,marcus.stavchansky@fortrea.com,,,,,
"AMERICAN WELDING & GAS, INC.",,3004843240,100 READING AVE,WILLIAMSPORT,PA,17701,USA,DRLS Registration,,Lori Young,lori.young@awggases.com,,,,,
"Yusef Manufacturing Laboratories, LLC",,3004845420,"Freeport West F-4, #3",Clearfield,UT,84016-0347,USA,DRLS Registration,,Fielding R. Smith,fsmith@yusef-labs.com,,,,,
Dipharma Inc.,,3004853226,4502 Campus Drive,Kalamazoo,MI,49008,USA,DRLS Registration,,Brian M. Eklov,Brian.Eklov@dipharma.com,,,,,
"Accupac, LLC",,3004858999,6000 N Cannon Ave,Lansdale,PA,19446,USA,DRLS Registration,,Jose Rosado,jrosado@accupac.com,,,,,
Apicore US LLC,,3004864046,"148 Princeton Hightstown Rd, Suite 300",East Windsor Township,NJ,08520,USA,DRLS Registration,,Phani Kumar Kovi,phani@apicore.com,,,,,
"Rigel Pharmaceuticals, Inc.",,3004865166,"611 Gateway Boulevard, Suite 900",South San Francisco,CA,94080,USA,DRLS Registration,,Asif Siddiqui,asiddiqui@rigel.com,,,,,
ACCU BIO-CHEM LABS,,3004876794,1755 Victory Blvd,GLENDALE,CA,91201,USA,DRLS Registration,,VANO BAGHDASARIAN,vano@accubiochem.com,,,,,
"Family Home Medical Services, Inc.",,3004879026,2613 NW Cache Rd,Lawton,OK,73505,USA,DRLS Registration,,Tony Faustner,zackfaustner@yahoo.com,,,,,
"NEXAIR, LLC",,3004881907,2239 72nd Terrace East,Sarasota,FL,34243,USA,DRLS Registration,,JP Deaton,jp.deaton@nexair.com,,,,,
"NEXAIR, LLC",,3004882200,3179 GATEWAY LN,CANTONMENT,FL,32533,USA,DRLS Registration,,JP Deaton,jp.deaton@nexair.com,,,,,
"SriSai Biopharmaceutical Solutions, LLC",,3004887031,320 Montevue Lane,Frederick,MD,21702,USA,DRLS Registration,,Sri Konduru,skonduru@srisaibiopharma.com,,,,,
"SriSai Biopharmaceutical Solutions, LLC",,3004887031,7320 Executive Way,Frederick,MD,21704,USA,DRLS Registration,,Diana Patschak,dpatschak@srisaibiopharma.com,,,,,
"AIRGAS USA, LLC",,3004896727,6500 N Us Highway 231,Rockport,IN,47635-9061,USA,DRLS Registration,,Julie Maswod,julie.maswod@airgas.com,,,,,
"Nippon Sanso Matheson, Inc.",,3004896766,300 Dupont St,West Point,VA,23181,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
"Joe's Refrigeration, Inc.",,3004898990,W5496 County Road X,Withee,WI,54498,USA,DRLS Registration,,Todd Roshell,toddr@joesrefrigeration.com,,,,,
"AIRGAS USA, LLC",,3004899646,7007 N Courtenay Pkwy,Merritt Island,FL,32953,USA,DRLS Registration,,Julie Maswod,julie.maswod@airgas.com,,,,,
"P & J Oxyfill, LLC",,3004909277,1223 Dean Turner Rd,Leakesville,MS,39451,USA,DRLS Registration,,John Marshall Welch III,pandjoxyfill@gmail.com,,,,,
"NEXAIR, LLC",,3004909308,1120 MYATT BLVD,MADISON,TN,37115,USA,DRLS Registration,,JP Deaton,jp.deaton@nexair.com,,,,,
"AIRGAS USA, LLC",,3004917933,2110 Mcgilchrist St Se,Salem,OR,97302-1515,USA,DRLS Registration,,Jim Gindt,jim.gindt@airgas.com,,,,,
"AIRGAS USA, LLC",,3004917935,16325 Sw Upper Boones Ferry Rd,Portland,OR,97224-7632,USA,DRLS Registration,,Jim Gindt,jim.ginidt@airgas.com,,,,,
"AIRGAS, INC.",,3004931200,2220 W Jefferson St,Joliet,IL,60435-6512,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"AIRGAS USA, LLC",,3004931206,5120 68Th Ave,Kenosha,WI,53144-1738,USA,DRLS Registration,,Joe Udivich,joe.udivich@airgas.com,,,,,
CareFusion 213 LLC,,3004932373,1550 Northwestern Drive,El Paso,TX,79912,USA,DRLS Registration,,Turian Rosales Calleros,turian.rosales.calleros@bd.com,,,,,
Biogenesis Inc.,,3004933570,444 Marshall Street,Paterson,NJ,07503,USA,DRLS Registration,,Ann Rabbani,ann@biogenesis-labs.com,,,,,
"Applied Consumer Services, Inc.",,3004957221,"11890 N.W. 87 Court, Unit 8",Hialeah Gardens,FL,33018,USA,DRLS Registration,,Galina Tuninskaya,galina@appliedconsumer.com,,,,,
"Blessing Hospital DBA Denman Services, Inc.",,3004960541,1020 Broadway,Quincy,IL,62301,USA,DRLS Registration,,Brenda Cantrell,bcantrell@denserv.com,,,,,
"Tekweld Solutions, Inc.",,3004965821,45 Rabro Dr Unit 1,Hauppauge,NY,11788-4260,USA,DRLS Registration,,Dino Ciccarelli,compliance@tekweld.com,,,,,
"Eco Lips, Inc.",,3004966182,6000 Huntington Ct NE,Cedar Rapids,IA,52402,USA,DRLS Registration,,Kyle Hilsabeck,kyle.hilsabeck@ecolips.com,,,,,
The Feinstein Institutes for Medical Research,,3004971261,350 Community Drive,Manhasset,NY,11030,USA,DRLS Registration,,Dr. Thomas Chaly,tchaly@northwell.edu,,,,,
"Cardinal Health 414, LLC",,3004972463,"110 Science Pkwy, Ste 200",Rochester,NY,14620,USA,DRLS Registration,,Brandon Springer,NPHSRegulatoryAffairs@cardinalhealth.com,,,,,
SOFIE Co. dba SOFIE,,3004977184,"100 Executive Drive, Suite 4 & 7",Sterling,VA,20166,USA,DRLS Registration,,Sherly Mosessian,regulatoryaffairs@sofie.com,,,,,
Gannet BioChem,,3004979669,1112 Church Street,Huntsville,AL,35801,USA,DRLS Registration,,Kris Johnson,kjohnson@gannetbiochem.com,,,,,
"Hawaii Home Infusion Associates, Ltd.",,3004983669,4490 Kolopa St. Ste B,Lihue,HI,96766,USA,DRLS Registration,,Desiree Quintanilla,desiree@kauairx.com,,,,,
"Central-McGowan, Inc.",,3004984243,3021 Central Ave Ne,Minneapolis,MN,55418-2122,USA,DRLS Registration,,Frank Haney,frankh@centralmcgowan.com,,,,,
"AIRGAS USA, LLC",,3004987598,400 N Overland Ave,Burley,ID,83318-3435,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
CELGENE CORPORATION,,3004991673,556 MORRIS AVE,SUMMIT,NJ,07901,USA,DRLS Registration,,Bryan Rizzo,Bryan.Rizzo@bms.com,,,,,
"NetQem, LLC",,3004994088,1012 Park Glen Pl,Durham,NC,27713-8998,USA,DRLS Registration,,James Huan,james@netqem.us,,,,,
"EuTech Scientific Services, Inc.",,3004997150,350 CLARK DR,BUDD LAKE,NJ,07828,USA,DRLS Registration,,Jacob Teller,jacobt@yourqualitylab.com,,,,,
"Avara Pharmaceutical Technologies, Inc.",,3004998655,3300 Marshall Avenue,Norman,OK,73072,USA,DRLS Registration,,Monte S. Jordan,msjordan@avara.com,,,,,
"Cardinal Health 414, LLC",,3005006990,"1933 West County Road, C2",Roseville,MN,55113,USA,DRLS Registration,,Brandon Springer,NPHSRegulatoryAffairs@cardinalhealth.com,,,,,
"Quality Packaging Specialists International, LLC",,3005010990,355 Independence Ave.,Mechanicsburg,PA,17055,USA,DRLS Registration,,Sabina Ahmed,qpsifdacommunication@qpsiusa.com,,,,,
Revivicor Inc.,,3005012363,1700 Kraft Drive Suite 2400,Blacksburg,VA,24060,USA,DRLS Registration,,Anneke Walters,awalters@revivicor.com,,,,,
"Murphy-Brown LLC, Laurinburg Feed Mill",,3005014928,19600 Andrew Jackson Hwy,Laurinburg,NC,28352-4067,USA,DRLS Registration,,Tomas Avila,tavila@smithfield.com,,,,,
SUMMIT RESPIRATORY,,3005016232,9540 EAST JEWELL AVENUE SUITE C,DENVER,CO,80247,USA,DRLS Registration,,Mike Knoll,michael.knoll@rotech.com,,,,,
Five Rivers Cattle Feeding-Gilcrest Feeders,,3005018042,22777 Weld County Rd 31,La Salle,CO,80645,USA,DRLS Registration,,Jose Woolfolk,jose.woolfolk@5rcattle.com,,,,,
"DPT Laboratories, Ltd.",,3005023061,3300 Research Plaza,San Antonio,TX,78235,USA,DRLS Registration,,Dipak Selot,Dipak.selot@viatris.com,,,,,
"Advanced Pharmaceutical Services, Inc. Dba Affordable Quality Pharmaceuticals",,3005029569,"11555 Monarch St., Suite D",Garden Grove,CA,92841,USA,DRLS Registration,,Rose Nguyen,rose@aqpharmaceuticals.com,,,,,
"Air Products and Chemicals, Inc.",,3005039924,"Rt 28, 500 Freeport Rd.",Creighton,PA,15030,USA,DRLS Registration,,Katina Humen,humenks@airproducts.com,,,,,
"PE Packaging, LLC dba Prime Matter Labs",,3005051865,9165 NW 101 Street,Medley,FL,33178,USA,DRLS Registration,,Cynthia Urias,cynthiau@primematterlabs.com,,,,,
"Materials Characterization Center, Inc.",,3005053832,EDIFICIO FACUNDO BUESO 247 UNIVERSIDAD DE PUERTO RICO,San Juan,PR,00931,USA,DRLS Registration,,Edgard Resto,restoe@mcc.com.pr,,,,,
Analytical Food Laboratories,,3005057567,860 Greenview Drive,Grand Prairie,TX,75050,USA,DRLS Registration,,Colleen Villanueva,colleen.villanueva@tentamus.com,,,,,
Redeker Dairy Equipment Inc,,3005069450,W 12287 Liner Rd,Brandon,WI,53919,USA,DRLS Registration,,John Bronkhorst,redekerdairyeq@redekerdairy.com,,,,,
COOK BIOTECH INCORPORATED,,3005071685,3070 Kent Ave,West Lafayette,IN,47906,USA,DRLS Registration,,Anthony Stuckwisch,astuckwisch@rtix.com,,,,,
Mountaineer Home Medical LLC,,3005073106,5000 Greenbag Rd Ste F6,Morgantown,WV,26501,USA,DRLS Registration,,Joeli Olson,jolsen@mountaineerhomemedical.com,,,,,
PakLab,,3005073265,5055 State Route 276,Batavia,OH,45103,USA,DRLS Registration,,Judie Huitron,jhuitron@paklab.com,,,,,
Carbon and Polymer Research Inc. (d.b.a. MTL),,3005091873,3 Arvida Drive,Pennington,NJ,08534-2104,USA,DRLS Registration,,Roy Nelson,Roy@MatTestingLab.com,,,,,
"Southold Pharmacy, Inc",,3005093959,53895 ROUTE 25,Southold,NY,11971,USA,DRLS Registration,,Greg Ofrias,southoldrx@gmail.com,,,,,
"Biochem Laboratory, Inc",,3005094136,56 Park Avenue,Lyndhurst,NJ,07071,USA,DRLS Registration,,Tom Wey,twey@omegabiochem.com,,,,,
"AIRGAS USA, LLC",,3005105125,4534 Bishop Ln,Louisville,KY,40218-4508,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"AIRGAS USA, LLC",,3005105150,501 Industrial Dr,Glasgow,KY,42141-5037,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,
"Leading Respiratory Services, Inc.",,3005105174,57 Vine Street,Peebles,OH,45660,USA,DRLS Registration,,Tony Sandlin,tsandlin@leadingrespiratory.com,,,,,
Norco Inc.,,3005116452,1720 Ne Andresen Rd,Vancouver,WA,98661,USA,DRLS Registration,,Jaime Miller,Jaimem@norco-inc.com,,,,,
"KVK-TECH, INC.",,3005117563,110 TERRY DR.,NEWTOWN,PA,18940,USA,DRLS Registration,,Anthony Tabasso,ATabasso@kvktech.com,,,,,
Florida Oxygen & Transfilling Inc.,,3005118060,8519 Formel Ave,Port Richey,FL,34668,USA,DRLS Registration,,Jamie Adamson,jme2580@aol.com,,,,,
Pilgrim's Pride Corporation,,3005125420,Fm 1275 South,Nacogdoches,TX,75963,USA,DRLS Registration,,Brad Tipton,brad.tipton@pilgrims.com,,,,,
Linde Gas & Equipment Inc.,,3005128756,449 Rolling Meadows Drive,Fon Du Lac,WI,54937,USA,DRLS Registration,,Jennifer.Miller@linde.com,Jennifer.Miller@linde.com,,,,,
East Coast Oxygen,,3005129075,310 Elk Park Drive,Asheville,NC,28804,USA,DRLS Registration,,Clay Carroll,clay@eastcoastoxygen.com,,,,,
"Liberty Oxygen and Homecare, Inc. dba Liberty Oxygen and Home Care, Inc.",,3005131242,4820 Park Glen Road,Minneapolis,MN,55416,USA,DRLS Registration,,Kate Murphy,kate@libertyoxygen.com,,,,,
KTL&C LLC dba RX Positive Medical Supply,,3005131463,1845 W 25th Street Ste B,Yuma,AZ,85364,USA,DRLS Registration,,Juan Amador,juan@rxpositive.com,,,,,
"Cardinal Health 414, LLC",,3005136727,"201 Lathrop Way, Suite D",Sacramento,CA,95815,USA,DRLS Registration,,Brandon Springer,NPHSRegulatoryAffairs@cardinalhealth.com,,,,,
Stan's Inc.,,3005137543,1008 Railway Avenue,Alpena,SD,57312,USA,DRLS Registration,,Mike Kopfmann or Alex Kopfmann,alexk@stansinc.net,,,,,
Heritage Pharma Labs Inc. d/b/a Avet Pharmaceuticals Labs Inc.,,3005139373,21B Cotters Ln,East Brunswick,NJ,08816,USA,DRLS Registration,,"Dipesh Patel (Vice President, Quality)",Dipesh.Patel@avetpharma.com,,,,,
Teva Branded Pharmaceutical Products R&D LLC,,3005144136,145 Brandywine Parkway,West Chester,PA,19380,USA,DRLS Registration,,Sheetal Bandgar,Sheetal.Bandgar@teva.co.in,,,,,
"Vee Pak, LLC dba Voyant Beauty",,3005163279,6710 River Road,Hodgkins,IL,60525,USA,DRLS Registration,,Sarah Koehl,sarah.koehl@VoyantBeauty.com,,,,,
"Nukemed, Inc dba SpectronRx",,3005176775,17490 Dugdale Drive,SOUTH BEND,IN,46635,USA,DRLS Registration,,Beth Kraemer,bkraemer@spectronrx.com,,,,,
Medical Equipment Solutions Inc dba Pur Air Products,,3005178720,1220 Vernon St.,North Kansas City,MO,64116,USA,DRLS Registration,,Rickey Medlock,kylemason@purairproducts.com,,,,,
"Flint River Mills, Inc.",,3005188631,1006 Dothan Road,Bainbridge,GA,39817,USA,DRLS Registration,,Jesus Gonzalez,jesusgonzalez@f-r-m.com,,,,,
"Nexus Pharmaceuticals, LLC",,3005191225,400 Knightsbridge Parkway,Lincolnshire,IL,60069,USA,DRLS Registration,,Heidi Brasile,hbrasile@nexuspharma.net,,,,,
"Purity Cylinder Gases, Inc.",,3005191378,2940 Clydon Ave SW,Grand Rapids,MI,49519,USA,DRLS Registration,,Ben Polavin,bpolavin@puritygas.com,,,,,
"Purity Cylinder Gases, Inc.",,3005191392,1364 Trade Centre Drive,Traverse City,MI,49696,USA,DRLS Registration,,Ben Polavin,bpolavin@puritygas.com,,,,,
CareLinc Medical Equipment,,3005191524,725 W State St,Hastings,MI,49058,USA,DRLS Registration,,Randy Van Hoven,rvanhoven@carelincmed.com,,,,,
Quick-Fill Mobile Oxygen LLC,,3005191969,44617 South Airport Rd Ste B,Hammond,LA,70403,USA,DRLS Registration,,Tim Ditmore,timditmore@quickfillmobileoxygen.com,,,,,
"AIRGAS USA, LLC",,3005194181,1635 Prairie Ln,Eau Claire,WI,54703-9816,USA,DRLS Registration,,Joe Udivich,joe.udivich@airgas.com,,,,,
"Mentholatum Company, The",,3005202366,111 Rock Road,Horsham,PA,19044,USA,DRLS Registration,,Charisse Bush,bush@mentholatum.com,,,,,
Indivior Manufacturing LLC,,3005208599,8900 Capital Blvd,Raleigh,NC,27616,USA,DRLS Registration,,Byron Schaeffer,byron.schaeffer@indivior.com,,,,,
Supernus Pharmaceuticals Inc,,3005209462,9715 Key West Ave,Rockville,MD,20850,USA,DRLS Registration,,Roman Bradel,regulatory@supernus.com,,,,,
"Support Medical Systems, Inc.",,3005259873,101 Waldron Rd,Fall River,MA,02720-4723,USA,DRLS Registration,,Fernando Demelo,fernando@supportmedicalsystems.com,,,,,
B and B Cattle Company Inc,,3005263243,11175 739 RD,Holdrege,NE,68949,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
"Amneal Pharmaceuticals of New York, LLC",,3005263655,50 Horseblock Rd,Brookhaven,NY,11719-9509,USA,DRLS Registration,,Pavan Kumar,pkumar@amneal.com,,,,,
"NEXAIR, LLC",,3005275813,3577 INDUSTRIAL PKWY,BIRMINGHAM,AL,35217,USA,DRLS Registration,,JP Deaton,jp.deaton@nexair.com,,,,,
SpecGx LLC,,3005275960,381 & 385 Marshall Ave,Webster Groves,MO,63119,USA,DRLS Registration,,Marie-Claude Boudrias,Marie-Claude.Boudrias@parhealth.com,,,,,
Genesis Respiratory Services,,3005299647,499 Tucker Drive,Maysville,KY,41056,USA,DRLS Registration,,Lawrence Conn,genesis_mis@midohio.twcbc.com,,,,,
Five Rivers Cattle Feeding-Interstate Feeders,,3005300249,1710 S 2450 E,Malta,ID,83342,USA,DRLS Registration,,Tres Tuttle,tres.tuttle@5Rcattle.com,,,,,
Doyle's Medical Supply,,3005314084,25 Coe Place,Torrington,CT,06790,USA,DRLS Registration,,John Parente,john@doylesmedicalsupply.com,,,,,
"AIRGAS USA, LLC",,3005319114,3632 NE Columbia Blvd,Portland,OR,97211,USA,DRLS Registration,,Jim Gindt,jim.gindt@airgas.com,,,,,
"Designerx Pharmaceuticals, Inc",,3005329211,"4941 Allison Parkway, Suite B",Vacaville,CA,95688,USA,DRLS Registration,,Chris Huxsoll,cchuxsoll@polarispharma.com,,,,,
"Northland Nuclear Medicine, LLC",,3005334016,1815 Michigan Ave,Bismarck,ND,58504,USA,DRLS Registration,,Nathan Fleck,n.fleck@hotshotsnm.com,,,,,
Tri State Medical Supply,,3005336815,732 S. Shoop Avenue,Wauseon,OH,43567,USA,DRLS Registration,,Leigh Ann Yungmann,tsms@bright.net,,,,,
Apace Packaging LLC,,3005336862,12954 Fountain Run Road,Fountain Run,KY,42133,USA,DRLS Registration,,Darren Shirley,dshirley@apacepak.com,,,,,
Mannkind Corporation,,3005340341,1 Casper St,Danbury,CT,06810-6903,USA,DRLS Registration,,Arpan Patel,apatel@mannkindcorp.com,,,,,
Belleview Biosciences LLC,,3005350897,15431 Flight Path Dr,Brooksville,FL,34604,USA,DRLS Registration,,Justin Ruch,justin@belleviewbio.com,,,,,
"Active Cosmetics Manufacturing, Inc.",,3005351079,"7075 Kingspointe Pkwy Ste 2, 3, 4 & 5",Orlando,FL,32819,USA,DRLS Registration,,Andre Freitas,af@active-cm.com,,,,,
"AIRGAS USA, LLC",,3005359692,708 E Lincoln Ave,Riverton,WY,82501-3608,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"NewMedical Technology, Inc.",,3005369309,4065 Commercial Avenue,Northbrook,IL,60062,USA,DRLS Registration,,Haitham Matloub,haitham@newmedical.com,,,,,
Linde Gas & Equipment Inc.,,3005369827,1833 E Pleasant Valley Blvd,Altoona,PA,16602,USA,DRLS Registration,,Jennifer Miller,Jennifer.Miller@linde.com,,,,,
"Unit Dose Solutions, Inc.",,3005372033,"2405 Alwin Ct, Ste 100",Raleigh,NC,27604,USA,DRLS Registration,,Peter Levasseur,udslicenses@unitdoseinc.com,,,,,
"PTI Georgia, LLC",,3005372036,545 Old Elbert Rd,Royston,GA,30662,USA,DRLS Registration,,Tyler South,tsouth@pharma-tech.com,,,,,
"Chartwell Pharmaceuticals West Caldwell, LLC.",,3005376609,200 Fairfield Ave,West Caldwell,NJ,07006,USA,DRLS Registration,,Jack Goldenberg,jg@chartwellpharma.com,,,,,
Sanderson Farms LLC,,3005381642,3140 J M Drive,Adel,GA,31620,USA,DRLS Registration,,Darrin Poole,darrin.poole@waynesanderson.com,,,,,
"Pharbest Pharmaceuticals, Inc.",,3005382247,14 Engineers Lane,Farmingdale,NY,11735,USA,DRLS Registration,,Munir M. Islam,islam@pharbestusa.com,,,,,
"Spectrum Pharmaceuticals, Inc.",,3005383580,2 Atlantic Ave Fl 6,Boston,MA,02110-3976,USA,DRLS Registration,,Paul Schwichtenberg,RA@assertiotx.com,,,,,
"Pharmalogic South Carolina, LLC",,3005391759,1185 Woods Chapel Rd,Duncan,SC,29334,USA,DRLS Registration,,Carla Maxime,cmaxime@radiopharmacy.com,,,,,
"Nippon Sanso Matheson, Inc.",,3005394658,2445 E SOUTH STREET,LONG BEACH,CA,90805,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
Topical Pharmaceuticals Inc.,,3005402103,1470 W Bernard Dr,Addison,IL,60101,USA,DRLS Registration,,Marzena Savas,savas@labteccosmetics.net,,,,,
Schmid & Son Packaging Inc,,3005407074,7699 95th Street South,Cottage Grove,MN,55016,USA,DRLS Registration,,Patricia M. Schmid,patti@schmidpackaging.com,,,,,
