company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes
KUPI (Kansas University Physicians Inc.) Reproductive Endocrinology and Infertility Laboratory,,3003934351,,Overland Park,KS,66211,,FDA HCT/P Registration,,,,,
Kaiser Foundation Health Plan of the Northwest,,3003092100,,Portland,OR,97230-1048,,FDA HCT/P Registration,,,,,
Kaiser Permanente Center for Reproductive Health,,3004740553,,Fremont,CA,94538,,FDA HCT/P Registration,,,,,
Kaiser Permanente Center for Reproductive Health SFO,,3018111960,,San Francisco,CA,94109,,FDA HCT/P Registration,,,,,
Kaiser Permanente Center for Reproductive Health Sacramento,,3006304159,,Sacramento,CA,95815,,FDA HCT/P Registration,,,,,
"Kansas City Fertility Laboratories, LLC",,3021907345,,Wichita,KS,67226,,FDA HCT/P Registration,,,,,
"Kentucky Fertility Institute, LLC",,3012328034,,Louisville,KY,40241,,FDA HCT/P Registration,,,,,
KindBody Of TX Medical Practice,,3025959138,,Dallas,TX,75231,,FDA HCT/P Registration,,,,,
Kindbody Denver,,3021919835,,Denver,CO,80206,,FDA HCT/P Registration,,,,,
Kindbody East Bay,,3026677624,,Walnut Creek,CA,94596,,FDA HCT/P Registration,,,,,
Kindbody Houston,,3024742526,,Houston,TX,77056,,FDA HCT/P Registration,,,,,
Kindbody Newport Beach,,3026808694,,Newport Beach,CA,92260,,FDA HCT/P Registration,,,,,
Kindbody Princeton,,3019744928,,Princeton,NJ,08542,,FDA HCT/P Registration,,,,,
Kindbody San Francisco,,3017125330,,San Francisco,CA,94104,,FDA HCT/P Registration,,,,,
Kindbody Santa Monica,,3017876301,,Santa Monica,CA,94022,,FDA HCT/P Registration,,,,,
Kindbody of Wisconsin,,3030266985,,Milwaukee,WI,53202,,FDA HCT/P Registration,,,,,
Kindbody- Arkansas,,3027201771,,Rogers,AR,72758,,FDA HCT/P Registration,,,,,
"KweHealth, LLC",,3030898327,,Alachua,FL,32615,,FDA HCT/P Registration,,,,,
LA IVF Clinic,,3011885426,,Los Angeles,CA,90067,,FDA HCT/P Registration,,,,,
La Jolla IVF,,3003942498,,La Jolla,CA,92037,,FDA HCT/P Registration,,,,,
Laboratory Corporation of America,,1000111938,,Burlington,NC,27215,,FDA HCT/P Registration,,,,,
Laboratory Corporation of America Holdings,,1000526836,,Raritan,NJ,08869,,FDA HCT/P Registration,,,,,
Laboratory Corporation of America Holdings,,3005189531,,Burlington,NC,27215,,FDA HCT/P Registration,,,,,
Laboratory Corporation of America ViroMed Laboratories,,2183472,,Burlington,NC,27215,,FDA HCT/P Registration,,,,,
Labryo Fertility Center,,3020911960,,Newport Beach,CA,92660,,FDA HCT/P Registration,,,,,
"Laurel Fertility Care, a Professional Medical Corporation",,3005556765,,San Francisco,CA,94109,,FDA HCT/P Registration,,,,,
Lawrence S Amesse MD PA,,3038504478,,Loxahatchee,FL,33470,,FDA HCT/P Registration,,,,,
"Lawrence Werlin, MD Inc. DBA: Costal Fertility Medical Ctr.",,3005605711,,Irvine,CA,92618,,FDA HCT/P Registration,,,,,
"LeMaitre Vascular, Inc",,3010593108,,Fox River Grove,IL,60021,,FDA HCT/P Registration,,,,,
"LeMaitre Vascular, Inc",,1220948,,Burlington,MA,01803,,FDA HCT/P Registration,,,,,
LifeCell Corporation,,1000306051,,Branchburg,NJ,08876,,FDA HCT/P Registration,,,,,
"LifeLink Foundation, Inc. d/b/a LifeLink Tissue Bank",,3008286876,,Tampa,FL,33619,,FDA HCT/P Registration,,,,,
LifeNet Health,,3005064037,,Virginia Beach,VA,23453,,FDA HCT/P Registration,,,,,
LifeNet Health,,1000512996,,Virginia Beach,VA,23455,,FDA HCT/P Registration,,,,,
LifeNet Health,,3005381997,,Virginia Beach,VA,23455,,FDA HCT/P Registration,,,,,
LifeShare Carolinas,,3001237890,,Charlotte,NC,28211,,FDA HCT/P Registration,,,,,
"LifeSouth Community Blood Centers, Inc.",,3003707120,,Gainesville,FL,32607,,FDA HCT/P Registration,,,,,
LifeStart Fertility Center,,3005405793,,Agoura Hills,CA,91301,,FDA HCT/P Registration,,,,,
Lions Eye Bank for Long Island,,3001518813,,Valley Stream,NY,11580,,FDA HCT/P Registration,,,,,
Lions Eye Bank of Delaware Valley dba AltruVision,,3000718080,,Philadelphia,PA,19123,,FDA HCT/P Registration,,,,,
"Lions Eye Bank of Nebraska, Inc.",,3001456156,,Omaha,NE,68105,,FDA HCT/P Registration,,,,,
Lions Eye Bank of West Central Ohio,,3000718790,,Dayton,OH,45439,,FDA HCT/P Registration,,,,,
"Lions Eye Bank of Wisconsin, Inc.",,3000718534,,Madison,WI,53718,,FDA HCT/P Registration,,,,,
Lions Gift of Sight,,3000718538,,St. Paul,MN,55114,,FDA HCT/P Registration,,,,,
"Lions Medical Eye Bank & Research Center of Eastern Virginia, Inc.",,3001236481,,Norfolk,VA,23507,,FDA HCT/P Registration,,,,,
Lions World Vision Institute,,3000206983,,Tampa,FL,33605,,FDA HCT/P Registration,,,,,
Loma Linda Fertility and Wellness Center,,3042272776,,San Bernardino,CA,92408,,FDA HCT/P Registration,,,,,
Loma Linda University Medical Center,,2017366,,Loma Linda,CA,92354-2804,,FDA HCT/P Registration,,,,,
Longevity Research Institute LLC,,3043783948,,Henderson,NV,89012,,FDA HCT/P Registration,,,,,
Los Angeles IVF Laboratory,,3014669728,,Encino,CA,91436,,FDA HCT/P Registration,,,,,
"Louisiana IVF Laboratories, LLC",,3004518897,,Lafayette,LA,70508,,FDA HCT/P Registration,,,,,
"Louisiana IVF Laboratories, LLC",,3003947328,,Baton Rouge,LA,70817,,FDA HCT/P Registration,,,,,
Louisville Reproductive Center,,3005081370,,Louisville,KY,40207,,FDA HCT/P Registration,,,,,
Loyola University Medical Center,,3004775418,,Maywood,IL,60153,,FDA HCT/P Registration,,,,,
Lucile Salter Packard Children's Hospital Stanford Medicine Fertility and Reproductive Health,,3003971418,,Sunnyvale,CA,94087,,FDA HCT/P Registration,,,,,
"Lucina BioSciences, LLC",,3014623201,,Aurora,CO,80011,,FDA HCT/P Registration,,,,,
"MCGH / PPG Reproductive Laboratory, LLC dba Reproductive Labs of Augusta",,3003935906,,Augusta,GA,30901,,FDA HCT/P Registration,,,,,
"MFC LAB, INC",,3009682116,,Greenbrae,CA,94904,,FDA HCT/P Registration,,,,,
MVF LLC DBA CCRM Fertility,,3003941306,,Scottsdale,AZ,85260,,FDA HCT/P Registration,,,,,
Main Line Fertility Center,,3004169562,,Bryn Mawr,PA,19010,,FDA HCT/P Registration,,,,,
Manhattan Fertility Services,,3012113545,,New York,NY,10016,,FDA HCT/P Registration,,,,,
"Manhattan Reproductive Medicine, PC",,3004753417,,New York,NY,10021,,FDA HCT/P Registration,,,,,
Manning Family Children's,,2376994,,New Orleans,LA,70118,,FDA HCT/P Registration,,,,,
"Mark Denker MD, PA",,3004450713,,Boca Raton,FL,33433,,FDA HCT/P Registration,,,,,
"Marshfield Labs, Marshfield Clinic/Marshfield Medical Center",,2171372,,Marshfield,WI,54449,,FDA HCT/P Registration,,,,,
Massachusetts General Hospital Cellular Therapeutics and Transplantation Laboratory,,3003936070,,Boston,MA,02114,,FDA HCT/P Registration,,,,,
Massachusetts General Hospital Fertility Center,,3003927046,,Boston,MA,02114,,FDA HCT/P Registration,,,,,
Matica Biotechnology,,3023016400,,College Station,TX,77845,,FDA HCT/P Registration,,,,,
Mayo Clinic Arizona,,3001116956,,Phoenix,AZ,85054,,FDA HCT/P Registration,,,,,
Mayo Clinic Florida,,3001237814,,Jacksonville,FL,32224,,FDA HCT/P Registration,,,,,
Mayo Clinic Rochester,,3003406951,,Rochester,MN,55905,,FDA HCT/P Registration,,,,,
Mayo Clinic Rochester Division of Transfusion Medicine,,2172560,,Rochester,MN,55905,,FDA HCT/P Registration,,,,,
"MedStar-Georgetown Medical Center, Inc.",,1174826,,Washington,DC,20007-2113,,FDA HCT/P Registration,,,,,
"Medawar Therapeutics, Inc",,3044759973,,Los Angeles,CA,90024,,FDA HCT/P Registration,,,,,
Medical City Dallas Hospital,,3002632802,,Dallas,TX,75230,,FDA HCT/P Registration,,,,,
"Medical Eye Bank of West Virginia, Inc.",,3003452634,,Charleston,WV,25304,,FDA HCT/P Registration,,,,,
Medical Group Texas,,3044524993,,Dallas,TX,75254,,FDA HCT/P Registration,,,,,
Medical University Hospital Authority,,1071757,,Charleston,SC,29425,,FDA HCT/P Registration,,,,,
Memorial Hospital for Cancer and Allied Diseases Cell Therapy Laboratory,,2472289,,New York,NY,10065,,FDA HCT/P Registration,,,,,
Methodist Hospital - Cellular Therapy Laboratory,,3003926760,,San Antonio,TX,78229,,FDA HCT/P Registration,,,,,
"MiMedx Tissue Services, LLC",,3005897621,,Marietta,GA,30062,,FDA HCT/P Registration,,,,,
"MiMedx Tissue Services, LLC",,3009814715,,Kennesaw,GA,30144,,FDA HCT/P Registration,,,,,
Michael A Werner MD /dba Maze Health,,3005543975,,Harrison,NY,10528,,FDA HCT/P Registration,,,,,
Michael A. Werner MD PC /dba Maze Health,,3008769595,,New York,NY,10017,,FDA HCT/P Registration,,,,,
Michigan Center IVF PLLC,,3008802421,,Warren,MI,48092,,FDA HCT/P Registration,,,,,
"Michigan Center for Fertility and Women's Health, PLC",,3005338705,,Warren,MI,48092,,FDA HCT/P Registration,,,,,
"Microvascular Tissues, Inc",,3011742679,,San Diego,CA,92121,,FDA HCT/P Registration,,,,,
"Mid - Iowa Fertility, P.C.",,3004562868,,Clive,IA,50325,,FDA HCT/P Registration,,,,,
Mid-America Transplant Services (dba Mid-America Transplant),,3001238381,,St. Louis,MO,63110,,FDA HCT/P Registration,,,,,
"Mid-Missouri Reproductive Medicine & Surgery, Inc",,3005172451,,Columbia,MO,65201,,FDA HCT/P Registration,,,,,
"Midwest Sperm Bank, LLC",,3004743932,,Downers Grove,IL,60515,,FDA HCT/P Registration,,,,,
Midwest Stem Cell Therapy Center,,3011110834,,Kansas City,KS,66160,,FDA HCT/P Registration,,,,,
Midwestern Regional Medical Center Inc. DBA City of Hope Chicago,,3000719225,,Zion,IL,60099,,FDA HCT/P Registration,,,,,
"Miltenyi Biotec, Inc",,3017086222,,San Jose,CA,95134,,FDA HCT/P Registration,,,,,
"Miltenyi Biotec, Inc",,3017812890,,Gaithersburg,MD,20878,,FDA HCT/P Registration,,,,,
"Mississippi Reproductive Medicine, PLLC",,3008816513,,Flowood,MS,39232,,FDA HCT/P Registration,,,,,
Missouri Center for Reproductive Medicine,,3010318779,,Chesterfield,MO,63005,,FDA HCT/P Registration,,,,,
Missouri Center for Reproductive Medicine,,3016710985,,Tulsa,OK,74137,,FDA HCT/P Registration,,,,,
Molecular and Cellular Therapeutics,,3004086357,,Saint Paul,MN,55108,,FDA HCT/P Registration,,,,,
Montefiore Medical Center Moses Division - Blood Bank,,2472396,,Bronx,NY,10467,,FDA HCT/P Registration,,,,,
Montefiore's Institute for Reproductive Medicine and Health,,3003972343,,Hartsdale,NY,10530,,FDA HCT/P Registration,,,,,
Montgomery Fertility Center,,3009658676,,Rockville,MD,20852,,FDA HCT/P Registration,,,,,
Mount Sinai Hospital Cellular Therapy Laboratory,,2470025,,New York,NY,10029,,FDA HCT/P Registration,,,,,
Muna Fertility PC,,3041504368,,Atlanta,GA,30328,,FDA HCT/P Registration,,,,,
Musculoskeletal Transplant Foundation d/b/a/ MTF Biologics,,3001236616,,Edison,NJ,08837,,FDA HCT/P Registration,,,,,
Musculoskeletal Transplant Foundation d/b/a/ MTF Biologics,,1000307092,,Jessup,PA,18434,,FDA HCT/P Registration,,,,,
Musculoskeletal Transplant Foundation d/b/a/ MTF Biologics,,3023880866,,Jessup,PA,18434,,FDA HCT/P Registration,,,,,
NCFMC - A Medical Corporation,,3003971346,,Sacramento,CA,95841,,FDA HCT/P Registration,,,,,
NEFI Management LLC,,3004514148,,Stamford,CT,06905,,FDA HCT/P Registration,,,,,
NH Fertility Center Dartmouth Hitchcock Medical Center,,3003929748,,Lebanon,NH,03756,,FDA HCT/P Registration,,,,,
NIH Clinical Center,,1174694,,Bethesda,MD,20892-1184,,FDA HCT/P Registration,,,,,
"NY Reproductive Wellness Medicine, P.C.",,3010122933,,SYOSSET,NY,11791-6229,,FDA HCT/P Registration,,,,,
"NYC In Vitro Fertilization, P.C.",,3014461776,,New York,NY,10022,,FDA HCT/P Registration,,,,,
NYU Langone Hospitals,,2470026,,New York,NY,10016-4901,,FDA HCT/P Registration,,,,,
NYU Langone Reproductive Specialists of New York,,3003972384,,Mineola,NY,11501,,FDA HCT/P Registration,,,,,
National Embryo Donation Center,,3005809802,,Knoxville,TN,37932,,FDA HCT/P Registration,,,,,
National Jewish Health,,3011694452,,Denver,CO,80206,,FDA HCT/P Registration,,,,,
Nationwide Children's Hospital,,3003921382,,Columbus,OH,43205,,FDA HCT/P Registration,,,,,
"Nelson Laboratories, LLC",,3007950533,,Itasca,IL,60143,,FDA HCT/P Registration,,,,,
"Nelson Laboratories, LLC",,3000233845,,Salt Lake City,UT,84123,,FDA HCT/P Registration,,,,,
"Nemours Children's Hospital, Delaware",,2570172,,Wilmington,DE,19803,,FDA HCT/P Registration,,,,,
"Neobiosis, LLC",,3017371366,,Gainesville,FL,32601,,FDA HCT/P Registration,,,,,
Nest Cryobank LLC,,3030771814,,New York,NY,10036,,FDA HCT/P Registration,,,,,
"Nevada Donor Network, Inc.",,3000718306,,Las Vegas,NV,89104,,FDA HCT/P Registration,,,,,
New Direction Fertility Centers-Scottsdale,,3031533359,,Scottsdale,AZ,85258,,FDA HCT/P Registration,,,,,
New Directions Fertility Center,,3011885945,,Gilbert,AZ,85295,,FDA HCT/P Registration,,,,,
"New England Cryogenic Center, Inc.",,3002733251,,Marlborough,MA,01752,,FDA HCT/P Registration,,,,,
New Hope Fertility Center,,3008769612,,New York,NY,10021,,FDA HCT/P Registration,,,,,
New Leaders InFertility & Endocrinology,,3004586722,,Pensacola,FL,32503,,FDA HCT/P Registration,,,,,
New Mexico Lions Eye Bank,,3000215345,,Albuquerque,NM,87106,,FDA HCT/P Registration,,,,,
"New York Blood Center, Inc.",,3000207008,,Rye,NY,10580,,FDA HCT/P Registration,,,,,
New York Cryo,,3003422359,,Great Neck,NY,11021,,FDA HCT/P Registration,,,,,
New York Presbyterian Hospital Cellular Therapy Laboratory,,2470926,,New York,NY,10065,,FDA HCT/P Registration,,,,,
New York Presbyterian Hospital Weill Cornell Medical College,,3003972369,,New York,NY,10021,,FDA HCT/P Registration,,,,,
New York University Fertility Center,,3004104192,,New York,NY,10022,,FDA HCT/P Registration,,,,,
"NewYork-Presbyterian Hospital, Columbia University Irving Medical Center",,2474233,,New York,NY,10032,,FDA HCT/P Registration,,,,,
"Neway Medical, P.C.",,3005002665,,New York,NY,10024,,FDA HCT/P Registration,,,,,
"Newport Beach IVF, LLC",,3003942657,,Newport Beach,CA,92663,,FDA HCT/P Registration,,,,,
NexCell Scientific INC,,3015826052,,Irvine,CA,92618,,FDA HCT/P Registration,,,,,
NextBeam,,3030691709,,NORTH SIOUX CITY,SD,57049,,FDA HCT/P Registration,,,,,
NorDx-Maine Medical Center,,3004561513,,Portland,ME,04102,,FDA HCT/P Registration,,,,,
"North American Science Associates, LLC",,2020640,,Irvine,CA,92618,,FDA HCT/P Registration,,,,,
"North American Science Associates, LLC",,1000511606,,Marietta,GA,30066,,FDA HCT/P Registration,,,,,
"North American Science Associates, LLC",,1521876,,Northwood,OH,43619,,FDA HCT/P Registration,,,,,
"North Carolina Reproductive Laboratories, Inc.",,1000501644,,Cary,NC,27511,,FDA HCT/P Registration,,,,,
North Florida Reproductive Biology Laboratory,,3004418500,,Jacksonville,FL,32216,,FDA HCT/P Registration,,,,,
North Jersey Fertility LLC,,3005124184,,Oradell,NJ,07649,,FDA HCT/P Registration,,,,,
"North Texas Male Infertility Center, P.A.",,3012839551,,Frisco,TX,75034,,FDA HCT/P Registration,,,,,
Northeastern Reproductive Medicine,,3011182175,,Colchester,VT,05446,,FDA HCT/P Registration,,,,,
"Northern Illinois Blood Bank, Inc. dba Rock River Valley Blood Center",,1475219,,Rockford,IL,61107,,FDA HCT/P Registration,,,,,
Northside Hospital,,1000017811,,Atlanta,GA,30342-1611,,FDA HCT/P Registration,,,,,
Northside Hospital Hematopoietic Stem Cell Lab,,3008260642,,Atlanta,GA,30342,,FDA HCT/P Registration,,,,,
Northwell Health Fertility NYC,,3015042190,,New York,NY,10065,,FDA HCT/P Registration,,,,,
Northwell Health Fertility-Manhasset,,3003972309,,Manhasset,NY,11030,,FDA HCT/P Registration,,,,,
Northwell Health System Laboratories,,3005587376,,Little Neck,NY,11362,,FDA HCT/P Registration,,,,,
Northwest Center for Infertility and Reproductive Endocrinology,,3030750221,,Jacksonville,FL,32256,,FDA HCT/P Registration,,,,,
Northwest. Fertility Center,,1000404960,,Portland,OR,97201,,FDA HCT/P Registration,,,,,
Northwestern Medicine,,3004743924,,Chicago,IL,60611,,FDA HCT/P Registration,,,,,
Northwestern Medicine - Mathews Center for Cellular Therapy,,1420274,,Chicago,IL,60611,,FDA HCT/P Registration,,,,,
"Norton Healthcare, Norton Children's Hospital",,1000160078,,Louisville,KY,40202,,FDA HCT/P Registration,,,,,
Nova In Vitro Fertilization,,3003971359,,Mountain View,CA,94040,,FDA HCT/P Registration,,,,,
"Nova Vita Laboratories, LLC",,3032138984,,Durham,NC,27709,,FDA HCT/P Registration,,,,,
Novant Health Cancer Institute Cellular Therapy & Apheresis,,3014658454,,Charlotte,NC,28204,,FDA HCT/P Registration,,,,,
Novex Innovations,,3011680766,,Winston-Salem,NC,27101,,FDA HCT/P Registration,,,,,
"Nutek Bravo, LLC",,3015542130,,Hayward,CA,94545,,FDA HCT/P Registration,,,,,
OC Fertility/ Orange County Fertility,,3009156913,,Newport Beach,CA,92660,,FDA HCT/P Registration,,,,,
"ORM Fertility, LLC dba Pinnacle Fertility Oregon",,3003985017,,Portland,OR,97205,,FDA HCT/P Registration,,,,,
OU Health,,3001451718,,Oklahoma City,OK,73104-5047,,FDA HCT/P Registration,,,,,
OU Health Reproductive Medicine Lab,,3004961294,,Oklahoma City,OK,73104,,FDA HCT/P Registration,,,,,
Ochsner Health Apheresis Collection/Cellular Therapy Processing Lab,,2370420,,New Orleans,LA,70121-2429,,FDA HCT/P Registration,,,,,
Ochsner LSU Health Shreveport,,3003480572,,Shreveport,LA,71103,,FDA HCT/P Registration,,,,,
"Ohio Fertility Providers, LLC",,3015173692,,Cincinnati,OH,45209,,FDA HCT/P Registration,,,,,
Ohio Reproductive Medicine,,3004563989,,Columbus,OH,43215,,FDA HCT/P Registration,,,,,
OhioHealth Riverside Methodist Hospital,,3013598700,,Columbus,OH,43214,,FDA HCT/P Registration,,,,,
Oklahoma Blood Institute,,1626009,,Oklahoma City,OK,73104-3299,,FDA HCT/P Registration,,,,,
Oklahoma Lions Eye Bank,,3001238030,,Oklahoma City,OK,73105,,FDA HCT/P Registration,,,,,
"Old Dominion Eye Foundation, Inc. (Old Dominion Eye Bank)",,3001236469,,North Chesterfield,VA,23236,,FDA HCT/P Registration,,,,,
Olympia Fertility,,3003973137,,Olympia,WA,98502,,FDA HCT/P Registration,,,,,
Olysa Fertility Center,,,,Los Angeles,CA,90024,,FDA HCT/P Registration,,,,,
One Cord Lab LLC,,3022355781,,Frisco,TX,75034,,FDA HCT/P Registration,,,,,
"OneBlood, Inc.",,1077496,,Fort Lauderdale,FL,33309,,FDA HCT/P Registration,,,,,
OneLegacy,,3010307860,,Azusa,CA,91702,,FDA HCT/P Registration,,,,,
"Onto Fertility of Colorado, PC",,3007374604,,Englewood,CO,80112,,FDA HCT/P Registration,,,,,
Oregon Health & Science University,,3072905,,Portland,OR,97239,,FDA HCT/P Registration,,,,,
Oregon Health and Science University,,3004147742,,Portland,OR,97239,,FDA HCT/P Registration,,,,,
"OrganaBio, LLC",,3016082743,,Miami,FL,33167,,FDA HCT/P Registration,,,,,
"Origin Biologics, LLC",,3016678141,,Las Vegas,NV,89119,,FDA HCT/P Registration,,,,,
Orlando Health -Orlando Regional Medical Center,,3007325526,,Orlando,FL,32806,,FDA HCT/P Registration,,,,,
Orlando Health Cancer Institute Bone Marrow and Cellular Therapy,,3018154316,,Orlando,FL,32806,,FDA HCT/P Registration,,,,,
"Osiris Therapeutics, Inc.",,3006638648,,Columbia,MD,21046,,FDA HCT/P Registration,,,,,
"Ossium Health, Inc.",,3018425658,,Indianapolis,IN,46278,,FDA HCT/P Registration,,,,,
Osteolife Biomedical I LLC,,3014623896,,Miami,FL,33136,,FDA HCT/P Registration,,,,,
"Osteotech, Inc., a subsidiary of Medtronic Sofamor Danek USA, Inc.",,3002600221,,Eatontown,NJ,07724,,FDA HCT/P Registration,,,,,
Ovarian Cryopreservation Laboratory,,3006026615,,New Haven,CT,06511,,FDA HCT/P Registration,,,,,
PAMF REI (formerly PAMF Fertility Physicians of Northern CA),,3003969236,,San Jose,CA,95124,,FDA HCT/P Registration,,,,,
PEACH STATE MEDICAL PRACTICE DBA: KINDBODY OF TEXAS MEDICAL PRACTICE,,3019747076,,AUSTIN,TX,78701,,FDA HCT/P Registration,,,,,
Pacific Fertility Center,,3003971426,,San Francisco,CA,94133,,FDA HCT/P Registration,,,,,
Pacific Fertility Center-Los Angeles,,3005062322,,Los Angeles,CA,90024,,FDA HCT/P Registration,,,,,
Pacific In Vitro Fertilization Institute,,3004740648,,Honolulu,HI,96826,,FDA HCT/P Registration,,,,,
"Pacific Northwest Fertility and IVF Specialists, I, PLLC",,3002921136,,Bellevue,WA,98004,,FDA HCT/P Registration,,,,,
Pacific Reproductive Center,,3005488001,,Torrance,CA,90505,,FDA HCT/P Registration,,,,,
Palmetto Processing HHG,,3043166277,,greenville,SC,29607,,FDA HCT/P Registration,,,,,
Park Avenue Fertility and Reproductive Medicine,,3005681141,,Trumbull,CT,06611,,FDA HCT/P Registration,,,,,
Peach State Medical Practice PC dba Kindbody NC,,3038446396,,Charlotte,NC,28207,,FDA HCT/P Registration,,,,,
"Peach State Medical Practice, P.C. dba Kindbody of DC Medical Practice",,3023525685,,Washington,DC,20036,,FDA HCT/P Registration,,,,,
"Peach State Medical Practice, PC DBA Kindbody of MN Medical Practice",,3021509579,,Minneapolis,MN,55401,,FDA HCT/P Registration,,,,,
Penn Fertility Care - Lancaster General Health,,3018113732,,Lancaster,PA,17601,,FDA HCT/P Registration,,,,,
Penn State Health Milton S. Hershey Medical Center,,3003940926,,Hershey,PA,17033,,FDA HCT/P Registration,,,,,
Perch Fertility LLC,,3035002302,,Englewood Cliffs,NJ,07632,,FDA HCT/P Registration,,,,,
Peter Charles Klatsky MD Inc,,3017149947,,Sunnyvale,CA,94085,,FDA HCT/P Registration,,,,,
Peter Charles Klatsky MD Inc,,3012084065,,San Francisco,CA,94109,,FDA HCT/P Registration,,,,,
"Peter Charles Klatsky, M.D. Fertility, P.C.",,3018735656,,New York,NY,10036,,FDA HCT/P Registration,,,,,
"Peter Charles Klatsky, MD Fertility P.C.",,3038193960,,Garden City,NY,11530,,FDA HCT/P Registration,,,,,
Peter Klatsky MD Inc,,3015136849,,Oakland,CA,94612,,FDA HCT/P Registration,,,,,
"Peter Klatsky, MD Oregon, PC",,3030240691,,Portland,OR,97209,,FDA HCT/P Registration,,,,,
"Piedmont Reproductive Endocrinology Group, LLC",,3007372612,,Asheville,NC,28803,,FDA HCT/P Registration,,,,,
"Piedmont Reproductive Endocrinology Group, LLC",,3013611101,,West Columbia,SC,29169,,FDA HCT/P Registration,,,,,
"Piedmont Reproductive Endocrinology Group, LLC",,3018694215,,Summerville,SC,29486,,FDA HCT/P Registration,,,,,
"Piedmont Reproductive Endocrinology Group, LLC",,3005144056,,Greenville,SC,29615,,FDA HCT/P Registration,,,,,
Pinnacle Fertility Labs New York,,3027263707,,New York,NY,10022,,FDA HCT/P Registration,,,,,
Pinnacle Fertility Management DBA Pinnacle IVF,,3030457837,,Atlanta,GA,30309,,FDA HCT/P Registration,,,,,
"Pinnacle Transplant Technologies, LLC",,3008927553,,Phoenix,AZ,85027,,FDA HCT/P Registration,,,,,
"Plano IVF, LLC",,3008808079,,Plano,TX,75093,,FDA HCT/P Registration,,,,,
Polcz Fertility Lab,,3003926583,,Boynton Beach,FL,33472,,FDA HCT/P Registration,,,,,
"Poma Fertility, LLC",,3010135946,,Kirkland,WA,98034,,FDA HCT/P Registration,,,,,
"Ponya Therapeutics, LLC",,3024253503,,Brookhaven,GA,30329,,FDA HCT/P Registration,,,,,
Positive Steps Fertility,,3014109591,,Madison,MS,39110,,FDA HCT/P Registration,,,,,
Positive Steps Fertility Shreveport,,3018838143,,Shreveport,LA,71106,,FDA HCT/P Registration,,,,,
Positive Steps Gulfport,,3027458198,,Gulfport,MS,39507,,FDA HCT/P Registration,,,,,
Pozitivf Fertility Houston,,3038702849,,Houston,TX,77054,,FDA HCT/P Registration,,,,,
Pozitivf Fertility. PLLC,,3023170187,,San Antonio,TX,78249,,FDA HCT/P Registration,,,,,
Precision Ocular Network - Clemmons,,3001237888,,Clemmons,NC,27012,,FDA HCT/P Registration,,,,,
Precision Ocular Network - Manor,,3001238012,,Manor,TX,78653,,FDA HCT/P Registration,,,,,
Precision Ocular Network-Birmingham,,3001236642,,Birmingham,AL,35209-3070,,FDA HCT/P Registration,,,,,
Precision Ocular Network-Metairie,,3000215034,,Metairie,LA,70006,,FDA HCT/P Registration,,,,,
Premier Sperm Donors LLC,,3030595020,,Los Angeles,CA,90025,,FDA HCT/P Registration,,,,,
"Promethean LifeSciences, Inc.",,3003380161,,Pittsburgh,PA,15219,,FDA HCT/P Registration,,,,,
"Prospect CharterCare RWMC, LLC d/b/a Roger Williams Medical Center",,1273676,,Providence,RI,02908,,FDA HCT/P Registration,,,,,
Providence Portland Medical Center,,3074931,,Portland,OR,97213,,FDA HCT/P Registration,,,,,
Providence Therapeutics Holdings LLC,,3035551450,,Tampa,FL,33611,,FDA HCT/P Registration,,,,,
QualTex Laboratories,,3006339676,,San Antonio,TX,78201,,FDA HCT/P Registration,,,,,
Quest Diagnostics at Hackensack University Medical Center,,2271937,,Hackensack,NJ,07601,,FDA HCT/P Registration,,,,,
"REI Division, Brooke Army Medical Center",,3012347337,,Fort Sam Houston,TX,78234,,FDA HCT/P Registration,,,,,
RFC Family IVF Center of Beverly Hills,,3022408112,,Los Angeles,CA,90048,,FDA HCT/P Registration,,,,,
RMA Long Island IVF,,3007067646,,Melville,NY,11747,,FDA HCT/P Registration,,,,,
"RMG ART Laboratories, LLC",,3004586723,,Tampa,FL,33617,,FDA HCT/P Registration,,,,,
"RTI Surgical, Inc. (also dba RTI Biologics, Inc.)",,3002719998,,Alachua,FL,32615,,FDA HCT/P Registration,,,,,
"Radiance Fertility, LLC",,3033157813,,Mars,PA,16046,,FDA HCT/P Registration,,,,,
Rady Children's Hospital San Diego,,3005405899,,San Diego,CA,92123,,FDA HCT/P Registration,,,,,
Randy Morris MD SC,,3005235481,,Naperville,IL,60540,,FDA HCT/P Registration,,,,,
Re-Gen Active Lab Inc.,,3015174203,,Irving,TX,75038,,FDA HCT/P Registration,,,,,
Reach Fertility,,3005289566,,Charlotte,NC,28207,,FDA HCT/P Registration,,,,,
Red Rock Fertility Center,,3006777148,,Las Vegas,NV,89148,,FDA HCT/P Registration,,,,,
"RegenTX Partners, LLC",,3030588853,,San Antonio,TX,78232,,FDA HCT/P Registration,,,,,
"RegenTX Partners, LLC",,3014721377,,San Antonio,TX,78249,,FDA HCT/P Registration,,,,,
Regenerative Medicine Laboratory Solutions,,3010691002,,Madison,WI,53719,,FDA HCT/P Registration,,,,,
Regenerelle LLC,,3018739857,,Fairport,NY,14450,,FDA HCT/P Registration,,,,,
