company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,source_file
HUMAN CELL,,344af1637844ce52,,Naperville,IL,,US,biopharmguy_cmos,https://www.humancellinc.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ABBVIE,,30bf35838110a2b0,,North Chicago,IL,,US,biopharmguy_cmos,https://www.abbvie.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PCI PHARMA SERVICES,,431b31f6ad5ae575,,Rockford,IL,,US,biopharmguy_cmos,https://pci.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PFANSTIEHL,,d828f3279b25778b,,Waukegan,IL,,US,biopharmguy_cmos,https://pfanstiehl.com/en/,,,,,,,,biopharmguy_cmos_standardized.csv
VIANT MEDICAL,,4d74e7e16166b33b,,Wheeling,IL,,US,biopharmguy_cmos,https://viantmedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CATALENT,,078c263d4188c660,,Bloomington,IN,,US,biopharmguy_cmos,https://www.catalent.com/,,,,,,,,biopharmguy_cmos_standardized.csv
SIMTRA BIOPHARMA SOLUTIONS,,2561d832ea39b70a,,Bloomington,IN,,US,biopharmguy_cmos,https://simtra.com/,,,,,,,,biopharmguy_cmos_standardized.csv
SINGOTA SOLUTIONS,,bebb8cb7303b4649,,Bloomington,IN,,US,biopharmguy_cmos,https://singota.com/,,,,,,,,biopharmguy_cmos_standardized.csv
MICROPULSE,,0ad337eaccc9009d,,Columbia City,IN,,US,biopharmguy_cmos,https://micropulseinc.com/,,,,,,,,biopharmguy_cmos_standardized.csv
1ELEVAN BIO,,00733f2f721a9bdb,,Fishers,IN,,US,biopharmguy_cmos,https://1elevan.com/,,,,,,,,biopharmguy_cmos_standardized.csv
INCOG BIOPHARMA,,30939069f0afbcf3,,Fishers,IN,,US,biopharmguy_cmos,https://www.incogbiopharma.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VIANT MEDICAL,,43ac61ced41cc836,,Fort Wayne,IN,,US,biopharmguy_cmos,https://viantmedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
INCIPIO DEVICES,,32c950ef8dbdf091,,Huntington,IN,,US,biopharmguy_cmos,https://www.incipiodevices.com/,,,,,,,,biopharmguy_cmos_standardized.csv
GENEZEN,,9ca0cd55556b622e,,Indianapolis,IN,,US,biopharmguy_cmos,https://www.genezen.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PACE,,de32443013040269,,Indianapolis,IN,,US,biopharmguy_cmos,https://www.pacelabs.com/,,,,,,,,biopharmguy_cmos_standardized.csv
SPECTRONRX,,220f26895690d268,,Indianapolis,IN,,US,biopharmguy_cmos,https://www.spectronrx.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VIANT MEDICAL,,04e8e2a6355289d0,,Indianapolis,IN,,US,biopharmguy_cmos,https://viantmedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VXP BIOLOGICS,,727ac0da45d00389,,Indianapolis,IN,,US,biopharmguy_cmos,https://vxpbiologics.com/,,,,,,,,biopharmguy_cmos_standardized.csv
HUBOT CDMO,,0623a7b0fcf1970a,,South Bend,IN,,US,biopharmguy_cmos,https://www.hubot.us/,,,,,,,,biopharmguy_cmos_standardized.csv
TECOMET,,84cb06f2659e5306,,Warsaw,IN,,US,biopharmguy_cmos,https://www.tecomet.com/,,,,,,,,biopharmguy_cmos_standardized.csv
EVERGEN,,0719b6919e38c965,,West Lafayette,IN,,US,biopharmguy_cmos,https://www.evergenbio.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PACE,,8768000fbbc435b9,,Frontenac,KS,,US,biopharmguy_cmos,https://www.pacelabs.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CRITITECH,,edd6596b47d6f87e,,Lawrence,KS,,US,biopharmguy_cmos,https://crititech.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PACE,,527465d8c43cf118,,Lenexa,KS,,US,biopharmguy_cmos,https://www.pacelabs.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VANTAGE MEDTECH,,2778f82cf67a0037,,Lenexa,KS,,US,biopharmguy_cmos,https://vantagemedtech.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PFIZER CENTREONE,,1b27683659bdbc60,,Mcpherson,KS,,US,biopharmguy_cmos,https://www.pfizercentreone.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PIRAMAL,,9494bc55e55b8d2b,,Lexington,KY,,US,biopharmguy_cmos,https://www.piramalpharmasolutions.com/,,,,,,,,biopharmguy_cmos_standardized.csv
MEMSTIM,,e1a024015d814abd,,Louisville,KY,,US,biopharmguy_cmos,https://www.memstim.com/,,,,,,,,biopharmguy_cmos_standardized.csv
KBIO,,695c3aeaad188e97,,Owensboro,KY,,US,biopharmguy_cmos,https://kbio.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CATALENT,,abac6dac3ae6ed44,,Winchester,KY,,US,biopharmguy_cmos,https://www.catalent.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PACE,,a4856425dc71492c,,St. Rose,LA,,US,biopharmguy_cmos,https://www.pacelabs.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CAMBREX,,962937dbf14c1f16,,Agawam,MA,,US,biopharmguy_cmos,https://www.cambrex.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PFIZER CENTREONE,,93c1bcced2fd6820,,Andover,MA,,US,biopharmguy_cmos,https://www.pfizercentreone.com/,,,,,,,,biopharmguy_cmos_standardized.csv
NEW HEALTH SCIENCES (NHS) MANUFACTURING,,7e6a28ad318d7c0a,,Avon,MA,,US,biopharmguy_cmos,http://www.nhsmanufacturing.com/,,,,,,,,biopharmguy_cmos_standardized.csv
OXFORD BIOMEDICA,,d6f9c40edd210aaa,,Bedford,MA,,US,biopharmguy_cmos,https://oxb.com/,,,,,,,,biopharmguy_cmos_standardized.csv
LAUNCHWORKS CDMO,,f6a4bcbc6a71a9a4,,Beverly,MA,,US,biopharmguy_cmos,https://www.launchworkscdmo.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CMO PARTNERS,,b9c9e39b9732b70d,,Billerica,MA,,US,biopharmguy_cmos,https://cmo-partners.com/,,,,,,,,biopharmguy_cmos_standardized.csv
3PBIOVIAN,,421c81b0e8022a5e,,Boston,MA,,US,biopharmguy_cmos,https://3pbiovian.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ASIMOV,,9811c068c5c7a4e5,,Boston,MA,,US,biopharmguy_cmos,https://www.asimov.com/,,,,,,,,biopharmguy_cmos_standardized.csv
FORTIS LIFE SCIENCES,,296d6cef0901a2d2,,Boston,MA,,US,biopharmguy_cmos,https://www.fortislife.com/,,,,,,,,biopharmguy_cmos_standardized.csv
REVVITY,,e5a2bdcc1ce42705,,Boston,MA,,US,biopharmguy_cmos,https://www.revvity.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PCI PHARMA SERVICES,,f36d1cf4aa914563,,Bridgewater,MA,,US,biopharmguy_cmos,https://pci.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VIANT MEDICAL,,d24d87f6798607c4,,Brimfield,MA,,US,biopharmguy_cmos,https://viantmedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
LYNE LABS,,99f4e335dd2702de,,Brockton,MA,,US,biopharmguy_cmos,https://lyne.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CHRYSALIS,,4882d7166dc742d4,,Burlington,MA,,US,biopharmguy_cmos,https://chrysalisgxp.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ACROBIOSYSTEMS,,4748468576480131,,Cambridge,MA,,US,biopharmguy_cmos,https://acrobiosystems.com.cn/,,,,,,,,biopharmguy_cmos_standardized.csv
VIANT MEDICAL,,a9d117225677ab19,,Chicopee,MA,,US,biopharmguy_cmos,https://viantmedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
TEGRA MEDICAL,,bf23717288ab4ec4,,Dartmouth,MA,,US,biopharmguy_cmos,https://www.tegramedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VERANOVA,,e89597a4eed119ff,,Devens,MA,,US,biopharmguy_cmos,https://veranova.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VIANT MEDICAL,,2f42ba3ea0b377ff,,Foxborough,MA,,US,biopharmguy_cmos,https://viantmedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
TEGRA MEDICAL,,83a0a1659c28d09b,,Franklin,MA,,US,biopharmguy_cmos,https://www.tegramedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CAPRALOGICS,,c6397134e16a5acb,,Hardwick,MA,,US,biopharmguy_cmos,https://capralogics.com/,,,,,,,,biopharmguy_cmos_standardized.csv
REVVITY,,a860df1439b173e9,,Hopkinton,MA,,US,biopharmguy_cmos,https://www.revvity.com/,,,,,,,,biopharmguy_cmos_standardized.csv
SHARP,,f7612a9f57b903cd,,Lee,MA,,US,biopharmguy_cmos,https://www.sharpservices.com/,,,,,,,,biopharmguy_cmos_standardized.csv
AGILENT,,9a8174daaef38526,,Lexington,MA,,US,biopharmguy_cmos,https://www.agilent.com/,,,,,,,,biopharmguy_cmos_standardized.csv
GENEZEN,,ef35fd7f1c279cf4,,Lexington,MA,,US,biopharmguy_cmos,https://www.genezen.com/,,,,,,,,biopharmguy_cmos_standardized.csv
LONZA,,52a6047ca0e14137,,Lexington,MA,,US,biopharmguy_cmos,https://www.lonza.com/,,,,,,,,biopharmguy_cmos_standardized.csv
LEUKOCARE BIOTECHNOLOGY,,4e2e976bd8540228,,Milford,MA,,US,biopharmguy_cmos,https://www.leukocare.com/,,,,,,,,biopharmguy_cmos_standardized.csv
RENTSCHLER BIOPHARMA,,2973a556107f62b7,,Milford,MA,,US,biopharmguy_cmos,https://www.rentschler-biopharma.com/,,,,,,,,biopharmguy_cmos_standardized.csv
UFP TECHNOLOGIES,,368c823c14eb40b8,,Newburyport,MA,,US,biopharmguy_cmos,https://ufpt.com/,,,,,,,,biopharmguy_cmos_standardized.csv
MEDTHERAPY BIOTECH,,e13da795c08c0c71,,Quincy,MA,,US,biopharmguy_cmos,http://medtherapybiotech.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CHARLES RIVER LABORATORIES,,1b2d1aa48183076c,,Shrewsbury,MA,,US,biopharmguy_cmos,https://www.criver.com/,,,,,,,,biopharmguy_cmos_standardized.csv
BOSTON INSTITUTE OF BIOTECHNOLOGY,,661065ff27fad135,,Southborough,MA,,US,biopharmguy_cmos,https://bostonbib.com/,,,,,,,,biopharmguy_cmos_standardized.csv
NORTHEAST BIOMEDICAL,,f96458a79cf6fa4a,,Tyngsborough,MA,,US,biopharmguy_cmos,https://northeastbiomed.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ZEA BIOSCIENCES,,54f5f5a6d4dbf60f,,Walpole,MA,,US,biopharmguy_cmos,https://www.zeabio.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CHRYSALIS,,0e9ffa485e5e66b5,,Waltham,MA,,US,biopharmguy_cmos,https://chrysalisgxp.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ELEVATEBIO,,dcc8a3c33615c704,,Waltham,MA,,US,biopharmguy_cmos,https://elevate.bio/,,,,,,,,biopharmguy_cmos_standardized.csv
KACTUS,,ed67e88d1432bb79,,Waltham,MA,,US,biopharmguy_cmos,https://kactusbio.com/,,,,,,,,biopharmguy_cmos_standardized.csv
NORTHWAY BIOTECH,,a4b58c3184de7b0c,,Waltham,MA,,US,biopharmguy_cmos,https://www.northwaybiotech.com/,,,,,,,,biopharmguy_cmos_standardized.csv
REVVITY,,499fa5a2f5f3e128,,Waltham,MA,,US,biopharmguy_cmos,https://www.revvity.com/,,,,,,,,biopharmguy_cmos_standardized.csv
LANDMARK BIO,,18ef28881e6b54ee,,Watertown,MA,,US,biopharmguy_cmos,https://landmarkbio.com/,,,,,,,,biopharmguy_cmos_standardized.csv
RESONETICS,,afaa915ff76d108d,,Westborough,MA,,US,biopharmguy_cmos,https://resonetics.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CHARLES RIVER LABORATORIES,,cc5f132741dad47f,,Wilmington,MA,,US,biopharmguy_cmos,https://www.criver.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ELEVARIS MEDICAL DEVICES,,29e2eebd9ee6530d,,Wilmington,MA,,US,biopharmguy_cmos,https://www.elevarismedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VIANT MEDICAL,,6a3b590f590b4dd6,,Wilmington,MA,,US,biopharmguy_cmos,https://viantmedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ABERJONA LABORATORIES,,1892dee7ecec3b44,,Woburn,MA,,US,biopharmguy_cmos,http://www.aberjonalabs.com,,,,,,,,biopharmguy_cmos_standardized.csv
ASYMCHEM,,26d8aff701fb5c4d,,Woburn,MA,,US,biopharmguy_cmos,https://www.asymchem.com/,,,,,,,,biopharmguy_cmos_standardized.csv
BATAVIA BIOSCIENCES,,669376030f4ec07a,,Woburn,MA,,US,biopharmguy_cmos,https://bataviabiosciences.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CONTINUUS PHARMACEUTICALS,,37e3ffdea1eaa2bc,,Woburn,MA,,US,biopharmguy_cmos,https://www.continuuspharma.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ABBVIE,,97a8559b0961eac5,,Worcester,MA,,US,biopharmguy_cmos,https://www.abbviecontractmfg.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ADVIRNA,,6b80ce886ee1d3b9,,Worcester,MA,,US,biopharmguy_cmos,https://advirna.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PRANA BIOSCIENCES,,3d023c80373794ee,,Worcester,MA,,US,biopharmguy_cmos,https://pranabiosciences.com/,,,,,,,,biopharmguy_cmos_standardized.csv
REVOLUTION BIOMANUFACTURING,,49d87207cb983974,,Worcester,MA,,US,biopharmguy_cmos,https://www.revolutionbiomanufacturing.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PHARMARON,,437eb7db985c6206,,Baltimore,MD,,US,biopharmguy_cmos,https://www.pharmaron.com/,,,,,,,,biopharmguy_cmos_standardized.csv
APHENA PHARMA SOLUTIONS,,f833d99dbb0832dc,,Easton,MD,,US,biopharmguy_cmos,https://aphenapharma.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VICI HEALTH SCIENCES,,9e98e7db63774b89,,Elkridge,MD,,US,biopharmguy_cmos,https://vicihealthsciences.com/,,,,,,,,biopharmguy_cmos_standardized.csv
BIOFACTURA,,8b31862733137c4c,,Frederick,MD,,US,biopharmguy_cmos,https://www.biofactura.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CHARLES RIVER LABORATORIES,,18cc09e10a1e5d00,,Frederick,MD,,US,biopharmguy_cmos,https://www.criver.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VALOGIC BIO,,ccdbbd967ad097f1,,Frederick,MD,,US,biopharmguy_cmos,https://valogicbio.com/,,,,,,,,biopharmguy_cmos_standardized.csv
EMERGENT BIOSOLUTIONS,,fb1d510a29026c91,,Gaithersburg,MD,,US,biopharmguy_cmos,https://www.emergentbiosolutions.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VECTOR BIOMED,,38f19d01e990d56c,,Gaithersburg,MD,,US,biopharmguy_cmos,https://vectorbiomed.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CHARLES RIVER LABORATORIES,,262c3f31288fd86a,,Germantown,MD,,US,biopharmguy_cmos,https://www.criver.com/,,,,,,,,biopharmguy_cmos_standardized.csv
UBRIGENE,,0cd1be37edd6212d,,Germantown,MD,,US,biopharmguy_cmos,https://www.ubrigene.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PHARMACEUTICS INTERNATIONAL,,6799753388550461,,Hunt Valley,MD,,US,biopharmguy_cmos,https://www.pharm-int.com/,,,,,,,,biopharmguy_cmos_standardized.csv
XCELLON BIOLOGICS,,4193c82f73b17891,,North Bethesda,MD,,US,biopharmguy_cmos,https://xcellon.bio/,,,,,,,,biopharmguy_cmos_standardized.csv
AAVNERGENE,,eb1aa5fb3064dc8e,,Rockville,MD,,US,biopharmguy_cmos,https://aavnergene.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ADVANCED BIOSCIENCE LABS,,03ecf71fe2ee003b,,Rockville,MD,,US,biopharmguy_cmos,https://ablinc.com/,,,,,,,,biopharmguy_cmos_standardized.csv
BIOINNOVATISE,,2b7a45d7bd71962b,,Rockville,MD,,US,biopharmguy_cmos,https://bioinnovatise.com/,,,,,,,,biopharmguy_cmos_standardized.csv
INTERBIOME,,5987754a74eff928,,Rockville,MD,,US,biopharmguy_cmos,http://interbiome.com/,,,,,,,,biopharmguy_cmos_standardized.csv
MILLIPORESIGMA,,890771ffaee9bf36,,Rockville,MD,,US,biopharmguy_cmos,https://www.sigmaaldrich.com/US/en,,,,,,,,biopharmguy_cmos_standardized.csv
LONZA,,072b509f95cea432,,Walkersville,MD,,US,biopharmguy_cmos,https://www.lonza.com/,,,,,,,,biopharmguy_cmos_standardized.csv
BBI SOLUTIONS,,32ba17bcde58f0a2,,Portland,ME,,US,biopharmguy_cmos,https://bbisolutions.com/,,,,,,,,biopharmguy_cmos_standardized.csv
LONZA,,25b01bdfcacf0c1f,,Rockland,ME,,US,biopharmguy_cmos,https://www.lonza.com/,,,,,,,,biopharmguy_cmos_standardized.csv
AAPHARMASYN,,ec4c0dd05d5f13b3,,Ann Arbor,MI,,US,biopharmguy_cmos,https://aapharmasyn.com/,,,,,,,,biopharmguy_cmos_standardized.csv
TECOMET,,09d7477a935fecb5,,Bridgeport,MI,,US,biopharmguy_cmos,https://www.tecomet.com/,,,,,,,,biopharmguy_cmos_standardized.csv
TECOMET,,818dbea59518d8d4,,Chelsea,MI,,US,biopharmguy_cmos,https://www.tecomet.com/,,,,,,,,biopharmguy_cmos_standardized.csv
TECOMET,,80eacd16bcd0fd4c,,Farmington Hills,MI,,US,biopharmguy_cmos,https://www.tecomet.com/,,,,,,,,biopharmguy_cmos_standardized.csv
FERNDALE PHARMA GROUP,,1038a0dd9c47ee1c,,Ferndale,MI,,US,biopharmguy_cmos,https://ferndalepharmagroup.com/,,,,,,,,biopharmguy_cmos_standardized.csv
GRAND RIVER ASEPTIC MANUFACTURING,,a8f39773f74ce607,,Grand Rapids,MI,,US,biopharmguy_cmos,https://www.grandriverasepticmfg.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ROSE MEDICAL,,1ac1e03040dc55ce,,Grand Rapids,MI,,US,biopharmguy_cmos,https://rosemedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VIANT MEDICAL,,8930bc7ac236ecf4,,Grand Rapids,MI,,US,biopharmguy_cmos,https://viantmedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ABLE MEDICAL DEVICES,,c3ca7286de192c65,,Gwinn,MI,,US,biopharmguy_cmos,https://www.ablemedicaldevices.com/,,,,,,,,biopharmguy_cmos_standardized.csv
TECOMET,,caa97fc0d4e94a93,,Holt,MI,,US,biopharmguy_cmos,https://www.tecomet.com/,,,,,,,,biopharmguy_cmos_standardized.csv
HUDSON SCIENTIFIC,,cd34831c0d40de48,,Hudson,MI,,US,biopharmguy_cmos,https://hudsci.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PFIZER CENTREONE,,e616ff854f3843b3,,Kalamazoo,MI,,US,biopharmguy_cmos,https://www.pfizercentreone.com/,,,,,,,,biopharmguy_cmos_standardized.csv
STERLING INDUSTRIES,,091a410d997f3dae,,Kalamazoo,MI,,US,biopharmguy_cmos,https://www.sterlingindustries.com/,,,,,,,,biopharmguy_cmos_standardized.csv
EMERGENT BIOSOLUTIONS,,8d8bb46364a9d37d,,Lansing,MI,,US,biopharmguy_cmos,https://www.emergentbiosolutions.com/,,,,,,,,biopharmguy_cmos_standardized.csv
TECOMET,,aece3a49d2064a83,,Lansing,MI,,US,biopharmguy_cmos,https://www.tecomet.com/,,,,,,,,biopharmguy_cmos_standardized.csv
MILLER TECHNICAL SERVICES,,21f36cdaca974975,,Plymouth,MI,,US,biopharmguy_cmos,http://www.mtsmedicalmfg.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PIRAMAL,,bbb92b3382c4bf50,,Riverview,MI,,US,biopharmguy_cmos,https://www.piramalpharmasolutions.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ELBA LABORATORIES,,7fcc48a546538e49,,Troy,MI,,US,biopharmguy_cmos,https://elba-labs.com/,,,,,,,,biopharmguy_cmos_standardized.csv
EXCEL MEDICAL PRODUCTS,,b467dbd9ad416dbc,,Wixom,MI,,US,biopharmguy_cmos,https://www.excelmedicalproducts.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ANI PHARMACEUTICALS,,368041b3b538c67d,,Baudette,MN,,US,biopharmguy_cmos,https://www.anipharmaceuticals.com/,,,,,,,,biopharmguy_cmos_standardized.csv
RESONETICS,,90c03fc40d2f959a,,Blaine,MN,,US,biopharmguy_cmos,https://resonetics.com/,,,,,,,,biopharmguy_cmos_standardized.csv
BIOMERICS,,72d538526230def0,,Brooklyn Park,MN,,US,biopharmguy_cmos,https://biomerics.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CIRTEC MEDICAL,,58162ebd7c7ab91a,,Brooklyn Park,MN,,US,biopharmguy_cmos,https://www.cirtecmed.com/,,,,,,,,biopharmguy_cmos_standardized.csv
BIOLYPH,,93883ed870591dc7,,Chaska,MN,,US,biopharmguy_cmos,https://www.biolyph.com/,,,,,,,,biopharmguy_cmos_standardized.csv
LIFECORE BIOMEDICAL,,2f88e322724cc917,,Chaska,MN,,US,biopharmguy_cmos,https://www.lifecore.com/,,,,,,,,biopharmguy_cmos_standardized.csv
LONZA,,0055db02790a551e,,Cohasset,MN,,US,biopharmguy_cmos,https://www.lonza.com/,,,,,,,,biopharmguy_cmos_standardized.csv
VOLTAS,,2533403f190012e4,,Cottage Grove,MN,,US,biopharmguy_cmos,https://www.voltas.io/,,,,,,,,biopharmguy_cmos_standardized.csv
EVERGEN,,adb9cd6ed9b29ea2,,Eden Prairie,MN,,US,biopharmguy_cmos,https://www.evergenbio.com/,,,,,,,,biopharmguy_cmos_standardized.csv
RESOLUTION MEDICAL,,32f8609125821f33,,Fridley,MN,,US,biopharmguy_cmos,https://resolutionmedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
EVERGEN,,f1a182237a47ba42,,Glencoe,MN,,US,biopharmguy_cmos,https://www.evergenbio.com/,,,,,,,,biopharmguy_cmos_standardized.csv
RESONETICS,,bf83aa936f66c0bd,,Hutchinson,MN,,US,biopharmguy_cmos,https://resonetics.com/,,,,,,,,biopharmguy_cmos_standardized.csv
NEXTERN,,2c5472c3d442cc87,,Maple Grove,MN,,US,biopharmguy_cmos,https://nextern.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CELL CULTURE COMPANY,,9e6440e08069cd0d,,Minneapolis,MN,,US,biopharmguy_cmos,https://cellculturecompany.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PACE,,bb8e93ecfc8b14b1,,Minneapolis,MN,,US,biopharmguy_cmos,https://www.pacelabs.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PROMED MOLDING,,4b8a736f2759b8e0,,Minneapolis,MN,,US,biopharmguy_cmos,https://promedmolding.com/,,,,,,,,biopharmguy_cmos_standardized.csv
FREUDENBERG MEDICAL,,52d9183166b14ebd,,Minnetonka,MN,,US,biopharmguy_cmos,https://www.freudenbergmedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PACE,,362814898dfa98e3,,Oakdale,MN,,US,biopharmguy_cmos,https://www.pacelabs.com/,,,,,,,,biopharmguy_cmos_standardized.csv
HBI AMERILAB TECHNOLOGIES,,2ebc9b8d513aa66f,,Plymouth,MN,,US,biopharmguy_cmos,https://hbiamerilab.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PROMED PHARMA,,d1fff3bdc16c3ef3,,Plymouth,MN,,US,biopharmguy_cmos,https://promedmolding.com/,,,,,,,,biopharmguy_cmos_standardized.csv
TE CONNECTIVITY,,2012862dd43c823f,,Plymouth,MN,,US,biopharmguy_cmos,https://www.te.com/en/home.html,,,,,,,,biopharmguy_cmos_standardized.csv
FORJ MEDICAL,,1878787a3238faf7,,St. Paul,MN,,US,biopharmguy_cmos,https://www.forjmedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
I-TEK MEDICAL,,e8896a95bee6ebe2,,St. Paul,MN,,US,biopharmguy_cmos,https://www.i-tekmedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
INNOVIZE,,ac36b83a660573fa,,St. Paul,MN,,US,biopharmguy_cmos,https://www.innovize.com/,,,,,,,,biopharmguy_cmos_standardized.csv
KINDEVA DRUG DELIVERY,,1b31141345d5f208,,St. Paul,MN,,US,biopharmguy_cmos,https://www.kindevadd.com/,,,,,,,,biopharmguy_cmos_standardized.csv
KINDEVA DRUG DELIVERY,,25311e2cd824ce63,,Woodbury,MN,,US,biopharmguy_cmos,https://www.kindevadd.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CATALENT,,a17206cc41434a43,,Kansas City,MO,,US,biopharmguy_cmos,https://www.catalent.com/,,,,,,,,biopharmguy_cmos_standardized.csv
EXCITE PHARMA SERVICES,,9ab38e82cda655f5,,Lee'S Summit,MO,,US,biopharmguy_cmos,https://excitepharma.com/,,,,,,,,biopharmguy_cmos_standardized.csv
WOJTEK MECHANICAL DESIGN ENGINEERING & MACHINE,,2530fcfc6af2aabf,,Oerman,MO,,US,biopharmguy_cmos,https://www.wojtek.solutions/,,,,,,,,biopharmguy_cmos_standardized.csv
APERTUS PHARMACEUTICALS,,1a33484526100647,,Saint Louis,MO,,US,biopharmguy_cmos,http://www.apertuspharma.com,,,,,,,,biopharmguy_cmos_standardized.csv
ALCAMI,,e79b5b2895be428a,,St. Louis,MO,,US,biopharmguy_cmos,https://www.alcami.com/,,,,,,,,biopharmguy_cmos_standardized.csv
CODIS,,ece043f860623f8e,,St. Louis,MO,,US,biopharmguy_cmos,https://codis.com/,,,,,,,,biopharmguy_cmos_standardized.csv
LEINCO TECHNOLOGIES,,0901a4aed4a38015,,St. Louis,MO,,US,biopharmguy_cmos,https://www.leinco.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PHARMA TECH INDUSTRIES,,a27183c6d4bedb5a,,Union,MO,,US,biopharmguy_cmos,https://pharma-tech.com/,,,,,,,,biopharmguy_cmos_standardized.csv
TEGRA MEDICAL,,f08806edea711f54,,Hernando,MS,,US,biopharmguy_cmos,https://www.tegramedical.com/,,,,,,,,biopharmguy_cmos_standardized.csv
PACE,,665d9270ca675941,,Asheville,NC,,US,biopharmguy_cmos,https://www.pacelabs.com/,,,,,,,,biopharmguy_cmos_standardized.csv
RAYBOW USA,,7cce5b4acbe192cd,,Brevard,NC,,US,biopharmguy_cmos,https://raybow.com/,,,,,,,,biopharmguy_cmos_standardized.csv
STERLING PHARMA SOLUTIONS,,193f243abf618203,,Cary,NC,,US,biopharmguy_cmos,https://www.sterlingpharmasolutions.com/,,,,,,,,biopharmguy_cmos_standardized.csv
MEDICAL MANUFACTURING TECHNOLOGIES,,360fbdd0cb199c80,,Charolette,NC,,US,biopharmguy_cmos,https://mmt-inc.com/,,,,,,,,biopharmguy_cmos_standardized.csv
NUCLEUS RADIOPHARMA,,5991cbd86981f2b4,,Davidson,NC,,US,biopharmguy_cmos,https://nucleusrad.com/,,,,,,,,biopharmguy_cmos_standardized.csv
ALCAMI,,4d43e3b026ac9680,,Durham,NC,,US,biopharmguy_cmos,https://www.alcami.com/,,,,,,,,biopharmguy_cmos_standardized.csv
