entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status
ENT-005126,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3020752193,"5000 N Crescent Blvd., Ste 1B, Pennsauken, NJ 08109",Pennsauken,NJ,08109,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005127,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3042077260,"2551 Coors Blvd NW, Albuquerque, 87120",Albuquerque,NM,87120,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005128,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3015989031,"3901 Capital Blvd, Ste 125",Raleigh,NC,27604,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005129,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3019939575,3500 N Roxboro St Suite 1-A,Durham,NC,27704,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005130,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017530053,143 N Fairview Rd,Rocky Mount,NC,27801,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005131,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3008132490,"5108 Reagan Dr, Ste 1, Charlotte, NC 28206",Charlotte,NC,28206,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005132,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3013156936,2740 Brice Rd,Reynoldsburg,OH,43068,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005133,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3011816220,83B Great Southern Blvd,Columbus,OH,43207,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005134,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017887963,656 E 105th St,Cleveland,OH,44108,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005135,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3007721571,5398 Northfield Rd,Maple Heights,OH,44137,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005136,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3014248297,"1543 S Hawkins Ave, Akron, OH 44320",Akron,OH,44320,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005137,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3020669620,"2437 Harrison Ave, Cincinnati, OH 45211",Cincinnati,OH,45211,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005138,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017830194,1042 Patterson Rd,Dayton,OH,45420,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005139,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3013944632,"2930 SW 59th Street, Oklahoma City, OK 73119",Oklahoma City,OK,73119,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005140,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3027556166,"11523 E 31st St, Tulsa, OK 74146",Tulsa,OK,74146,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005141,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3021188820,12215 SE Powell Blvd.,Portland,OR,97236,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005142,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017831548,"15828 SE McLoughlin Blvd, Milwaukie, OR 97267",Milwaukie,OR,97267,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005143,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3015775911,"1700 Peach St, Erie, PA 16501",Erie,PA,16501,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005144,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017754857,905 Loucks Rd,York,PA,17404,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005145,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3015529635,2528 MacArthur Towne Center,Whitehall,PA,18052,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005146,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017602404,"1450 Chestnut St, Orangeburg, SC 29115",Orangeburg,SC,29115,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005147,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017754853,"225 N Washington St, Sumter, SC 29150",Sumter,SC,29150,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005148,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017165633,1618 Charleston Hwy,West Columbia,SC,29169,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005149,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,1073111,"10 Gateway Corners Park, Ste 100",Columbia,SC,29203,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005150,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3016434320,"1000 N Pine St, #24B, Spartanburg, SC 29303",Spartanburg,SC,29303,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005151,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,1076406,"5900 Rivers Ave Unit F, North Charleston, SC 29406-6082",North Charleston,SC,29406,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005152,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017755984,1825 W Palmetto St,Florence,SC,29501,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005153,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3016431463,5361 Mount View Rd,Antioch,TN,37013,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005154,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017088034,"3569 Brainerd Rd, Chattanooga, TN 37411",Chattanooga,TN,37411,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005155,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017028977,3810 Chapman Hwy,Knoxville,TN,37920,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005156,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3018803742,"4212 Elvis Presley Blvd, Memphis, TN 38116",Memphis,TN,38116,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005157,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3008107480,"3342 Broadway Blvd, Ste 110",Garland,TX,75043,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005158,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3012310498,"2985 S State Hwy 360, Ste 102",Grand Prairie,TX,75052,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005159,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017604361,"2508 S Stemmons Frwy, Lewisville, TX 75067",Lewisville,TX,75067,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005160,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3018809578,"3420 K Ave, Suite 122",Plano,TX,75074,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005161,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3012288516,"2320 Stemmons Trail, Dallas, TX 75220",Dallas,TX,75220,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005162,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3019541931,"526 East Front Street, Tyler, TX 75702",Tyler,TX,75702,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005163,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017681271,"1320 Airport Fwy, Suite G, Bedford, TX 76022",Bedford,TX,76022,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005164,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3008166892,4085 E Lancaster Ave,Fort Worth,TX,76103,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005165,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017892304,"1028 W University Drive, Denton, TX 76201",Denton,TX,76201,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005166,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3021212119,"5301 Bosque Blvd, Ste 320",Waco,TX,76710,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005167,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3012241098,9203 Stella Link Road,Houston,TX,77025,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005168,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3021127805,"1420 D North Loop 336 W, Conroe, TX 77304",Conroe,TX,77304,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005169,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3013944524,"3150 Burke Rd, Pasadena, TX 77504",Pasadena,TX,77504,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005170,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3012816191,"11799 West Ave, San Antonio, TX 78216",San Antonio,TX,78216,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005171,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3007587556,"7006 University Ave, Units 13-16",Lubbock,TX,79413,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005172,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3019655,"5414 South 900 East, Salt Lake City, UT 84117",Murray,UT,84117,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005173,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3007899522,"3830 Hull Street Road, Richmond, VA 23224",Richmond,VA,23224,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005174,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3007960248,1935 S Military Hwy,Chesapeake,VA,23320,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005175,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3007554647,"949 Chimney Hill Pkwy, Ste A, Virginia Beach, VA 23452",Virginia Beach,VA,23452,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005176,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3007113703,"843 E Little Creek Rd, Norfolk, VA 23518",Norfolk,VA,23518,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005177,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3007166613,50 Newmarket Square,Newport News,VA,23605,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005178,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3007166600,601 Frederick Blvd,Portsmouth,VA,23707,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005179,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3006402207,2015 S Crater Rd,Petersburg,VA,23805,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005180,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3006295572,"6012 Fort Ave, Suite 21/21A, Lynchburg, VA 24502",Lynchburg,VA,24502,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005181,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3014127551,"5306 Pacific Hwy E, Ste D, Fife, WA 98424",Fife,WA,98424,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005182,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3014123111,"5000 E Fourth Plain Blvd, Suite C101, Vancouver, WA 98661",Vancouver,WA,98661,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005183,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3007320762,"510 E Francis Ave, Spokane, WA 99208",Spokane,WA,99208,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005184,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017210621,"7630 Pershing Blvd, Kenosha, WI 53142",Kenosha,WI,53142,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005185,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3017530092,1728 Miller Park Way,West Milwaukee,WI,53214,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005186,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc.",,3011935799,8602 W Brown Deer Rd,Milwaukee,WI,53224,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005187,1,fda_blood_standardized.csv,"Octapharma Plasma, Inc. Octapharma Plasma. Inc.",,3016430495,"6623 S Zarzamora St, Ste 102, San Antonio, TX 78211",San Antonio,TX,78211,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005188,1,fda_blood_standardized.csv,Olgam Life LLC,,3018989555,"5216 Okeechobee Rd, Fort Pierce, FL 34947",Ft Pierce,FL,34947,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005189,1,fda_blood_standardized.csv,Olgam Life LLC,,3028781829,127 E 125th St,New York,NY,10035,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005190,1,fda_blood_standardized.csv,Olgam Life LLC,,3021471300,"2914 3rd Ave, Bronx, NY 10455",Bronx,NY,10455,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005191,1,fda_blood_standardized.csv,Olgam Life LLC,,3027297546,"1584 Flatbush Ave, Brooklyn, NY 11210",Brooklyn,NY,11210,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005192,1,fda_blood_standardized.csv,Olgam Life LLC,,3021472081,"78-15 Linden Blvd, Queens, NY 11414",Howard Beach,NY,11414,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005193,1,fda_blood_standardized.csv,Olgam Life LLC,,3023675930,"162-11 Jamaica Ave, Jamaica, NY 11432",Jamaica,NY,11432,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005194,1,fda_blood_standardized.csv,PCR Health Center,,3016373558,2009 Bacharach Blvd,Atlantic City,NJ,08401,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005195,1,fda_blood_standardized.csv,Pelican Plasma,,3018804429,6917 Fairfield Ave,Shreveport,LA,71106-3805,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005196,1,fda_blood_standardized.csv,"PlasmaLab International PlasmaLab International, Inc.",,3023431,3128 Norton Avenue,Everett,WA,98201-4216,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005197,1,fda_blood_standardized.csv,"PlasmaShare, Inc.",,3038614544,"8802 Alameda Avenue, El Paso, TX 79907",El Paso,TX,79907,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005198,1,fda_blood_standardized.csv,"Proesis Biologics Westmoreland, LLC",,3037966848,"5815 Gulf Fwy Suite B-305, Houston, TX 77023",Houston,TX,77023,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005199,1,fda_blood_standardized.csv,"Proesis Biologics Westmoreland, LLC",,3030820830,"3015 E Goldstone Dr, Suite 120, Meridian, ID 83642",Meridian,ID,83642,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005200,1,fda_blood_standardized.csv,"Proesis Biologics Westmoreland, LLC",,3029730009,"10441 Moncreiffe Rd, Raleigh, NC 27617",Raleigh,NC,27617,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005201,1,fda_blood_standardized.csv,"Proesis Biologics Westmoreland, LLC",,3015264455,"1080 N Westmoreland Rd, Dallas, TX 75211",Dallas,TX,75211,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005202,1,fda_blood_standardized.csv,"Southern Blood Services, Inc.",,3004039211,"3800 Colonnade Parkway Suite 200, Birmingham, AL 35243",Birmingham,AL,35243,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005203,1,fda_blood_standardized.csv,"Southern Blood Services, Inc.",,3007179827,"1406 McFarland Boulevard N. Suite 1A, Tuscaloosa, AL 35406",Tuscaloosa,AL,35406,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005204,1,fda_blood_standardized.csv,"Southern Blood Services, Inc.",,3002597075,"1114 17th Avenue South, Suite 104",Nashville,TN,37212,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005205,1,fda_blood_standardized.csv,Truehealth Management Group LLC,,3016435993,,Newark,NJ,07104,,FDA Blood Registration,,,,,,,,,,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005206,1,fda_blood_standardized.csv,Truehealth Management Group LLC,,3019716297,"81 Broad Street, Elizabeth, NJ 07201",Elizabeth,NJ,07201,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005207,1,fda_blood_standardized.csv,Vitalant,,3029800437,,Aurora,IL,60504,,FDA Blood Registration,,,,,,,,,,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005208,1,fda_blood_standardized.csv,Altru Health System Altru Health System D.B.A. Dak Minn Blood Bank,,3009905846,"3375 DeMers Avenue, Grand Forks, ND 58201",Grand Forks,ND,58201,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005209,1,fda_blood_standardized.csv,Department of Defense - Air Force Armed Services Whole Blood Processing Laboratory-West,,1000307132,,Travis AFB,CA,94535,,FDA Blood Registration,,,,,,,,,,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005210,1,fda_blood_standardized.csv,"Biological Specialty Company LLC dba BioIVT, LLC",,2577632,2165 North Line Street,Colmar,PA,18915,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005211,1,fda_blood_standardized.csv,"Biomat USA, Inc.",,3003537708,"901 Yamato Rd Ste 101, Boca Raton, FL 33431",Boca Raton,FL,33431,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005212,1,fda_blood_standardized.csv,"Canventa Life Sciences, Inc.",,3015820087,"5858 Horton St, Suite 275",Emeryville,CA,94608,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005213,1,fda_blood_standardized.csv,"Component Processing Laboratory, UCLA Health, Blood & Platelet Center",,2074237,"10833 LeConte Ave, Rm A4-239",Los Angeles,CA,90095-1713,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005214,1,fda_blood_standardized.csv,"DLP Marquette General Hospital, LLC",,1000306322,,Escanaba,MI,49829,,FDA Blood Registration,,,,,,,,,,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005215,1,fda_blood_standardized.csv,"DonoVivo, LLC",,3025612837,"46430 Peary Court, Novi, MI 48377",Novi,MI,48377,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005216,1,fda_blood_standardized.csv,"Frederick Health Hospital, Inc.",,3033574000,400 West 7th St,Frederick,MD,21701,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005217,1,fda_blood_standardized.csv,"Greyledge Technologies, LLC",,3008724474,"3683 S Miami Ave, Suite 460, Miami, FL 33133",Miami,FL,33133,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005218,1,fda_blood_standardized.csv,LifeServe Blood Center,,1970355,5625 NW Johnston Drive,Johnston,IA,50131,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005219,1,fda_blood_standardized.csv,LifeServe Blood Center,,1970344,"4501 Southern Hills Drive, Suite 17, Sioux City, IA 51106",Sioux City,IA,51106,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-005220,1,fda_blood_standardized.csv,LifeServe Blood Center,,3022881402,"2727 6th Avenue SE, Suite 102, Aberdeen, SD 57401",Aberdeen,SD,57401,,FDA Blood Registration,,,,,,,,,,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
